# neig  =     1152
# vol   =  0.140835353E+07
# nspin, nspinor =        1       1
#       eig (eV)   abs(dipole)^2      Re(dipole)    Im(dipole)
  0.10225188E+01  0.43260825E+03  0.17347919E+02 -0.11474230E+02
  0.10554010E+01  0.53744175E+03 -0.17268083E+02  0.15467871E+02
  0.11176723E+01  0.69339742E+01  0.22129694E+01 -0.14271442E+01
  0.11500691E+01  0.33492390E+03  0.12659457E+02 -0.13215977E+02
  0.12268209E+01  0.48355272E+02  0.57036847E+01 -0.39778453E+01
  0.12357155E+01  0.19210887E+03  0.11553211E+02 -0.76571650E+01
  0.12782036E+01  0.10918375E-01  0.68232003E-01 -0.79137659E-01
  0.13029820E+01  0.46132819E+00  0.55734422E+00 -0.38819532E+00
  0.13342095E+01  0.19438326E+02  0.35993049E+01 -0.25462385E+01
  0.14126934E+01  0.23965695E+01 -0.13097971E+01  0.82522792E+00
  0.14455477E+01  0.32170819E+00 -0.49844943E+00  0.27065912E+00
  0.14719620E+01  0.10407867E-02 -0.30679510E-01  0.99776944E-02
  0.14956905E+01  0.24689231E-01  0.13465669E+00 -0.80974113E-01
  0.15122319E+01  0.54986006E+00  0.62143563E+00 -0.40457115E+00
  0.15492394E+01  0.35100931E+01  0.15700869E+01 -0.10222133E+01
  0.15621860E+01  0.11242069E+00  0.28307642E+00 -0.17968980E+00
  0.15769822E+01  0.50417331E+01  0.19072138E+01 -0.11850184E+01
  0.15825611E+01  0.72318598E-01 -0.24006598E+00  0.12118961E+00
  0.15930330E+01  0.36193930E+01 -0.15153725E+01  0.11502345E+01
  0.16031763E+01  0.13515747E+02 -0.29594683E+01  0.21811224E+01
  0.16120587E+01  0.11163014E+01  0.85121931E+00 -0.62588104E+00
  0.16177065E+01  0.12067311E-02 -0.19539625E-01 -0.28721666E-01
  0.16312789E+01  0.31955916E+02 -0.45733373E+01  0.33227250E+01
  0.16391912E+01  0.90857375E+01 -0.24149702E+01  0.18037894E+01
  0.16535777E+01  0.12992137E-01  0.59997581E-01 -0.96914534E-01
  0.16565203E+01  0.69308468E+01  0.18841309E+01 -0.18387217E+01
  0.16704994E+01  0.87921937E-03 -0.28852405E-01  0.68379874E-02
  0.16884081E+01  0.75998642E-01  0.23783651E+00 -0.13940028E+00
  0.16972959E+01  0.19654563E+00  0.34821607E+00 -0.27439243E+00
  0.17012801E+01  0.23004354E+01 -0.12560315E+01  0.85018831E+00
  0.17055983E+01  0.21957137E+01  0.12128204E+01 -0.85134037E+00
  0.17164773E+01  0.27297270E+00 -0.44434908E+00  0.27482102E+00
  0.17264705E+01  0.52498621E+01 -0.19050606E+01  0.12730303E+01
  0.17474442E+01  0.47671024E+00  0.57545936E+00 -0.38151903E+00
  0.17588790E+01  0.96059412E-01 -0.25032388E+00  0.18274946E+00
  0.17621028E+01  0.66300281E+01 -0.21099230E+01  0.14758906E+01
  0.17748355E+01  0.16984501E+01 -0.10979294E+01  0.70214038E+00
  0.17966325E+01  0.11284725E+00 -0.22472713E+00  0.24968973E+00
  0.17986746E+01  0.52477461E+00 -0.53587581E+00  0.48745434E+00
  0.18035674E+01  0.70470722E+00  0.67459173E+00 -0.49963309E+00
  0.18176007E+01  0.13879292E+01 -0.97444868E+00  0.66210192E+00
  0.18252608E+01  0.17690664E+01  0.10915383E+01 -0.76000691E+00
  0.18318477E+01  0.49997388E+00 -0.54880486E+00  0.44585547E+00
  0.18372863E+01  0.12035624E+00  0.28267455E+00 -0.20112518E+00
  0.18482203E+01  0.52902424E+01  0.19189950E+01 -0.12679514E+01
  0.18504504E+01  0.87638687E+00  0.76340867E+00 -0.54184321E+00
  0.18567778E+01  0.60832660E+01  0.20235756E+01 -0.14101092E+01
  0.18608541E+01  0.35913606E+00 -0.42094751E+00  0.42654338E+00
  0.18679399E+01  0.10746905E+00  0.28926035E+00 -0.15426440E+00
  0.18715950E+01  0.23681127E+01  0.12575356E+01 -0.88697056E+00
  0.18726304E+01  0.11159743E+01 -0.83145608E+00  0.65165564E+00
  0.18817785E+01  0.56217934E-01 -0.19726463E+00  0.13154694E+00
  0.18895259E+01  0.10737114E+00  0.26922380E+00 -0.18678782E+00
  0.19011013E+01  0.48214448E+00  0.53676631E+00 -0.44048428E+00
  0.19038220E+01  0.51651676E+01  0.18510182E+01 -0.13186733E+01
  0.19057993E+01  0.23761020E+00 -0.41039882E+00  0.26302663E+00
  0.19197040E+01  0.30158907E+01  0.15257520E+01 -0.82944055E+00
  0.19230481E+01  0.56702375E+01 -0.19420112E+01  0.13779804E+01
  0.19255767E+01  0.61684448E+00  0.66776601E+00 -0.41344048E+00
  0.19288917E+01  0.70066215E+01  0.22088100E+01 -0.14586912E+01
  0.19338111E+01  0.46761826E-01  0.15955967E+00 -0.14595389E+00
  0.19444064E+01  0.32291120E+00  0.46540796E+00 -0.32604698E+00
  0.19498674E+01  0.44175071E-01 -0.16311634E+00  0.13254482E+00
  0.19534553E+01  0.26549622E+01 -0.11263923E+01  0.11773711E+01
  0.19584842E+01  0.11599993E+00  0.26818082E+00 -0.20994995E+00
  0.19601264E+01  0.42934894E-01  0.16230697E+00 -0.12880738E+00
  0.19690767E+01  0.54461748E+00 -0.59000910E+00  0.44329081E+00
  0.19730717E+01  0.17419483E+01  0.11569081E+01 -0.63522596E+00
  0.19828000E+01  0.19209657E+01 -0.10784611E+01  0.87056730E+00
  0.19868246E+01  0.74364628E+01  0.22595393E+01 -0.15267433E+01
  0.19922474E+01  0.59899874E+01 -0.19063659E+01  0.15348474E+01
  0.19955949E+01  0.70890200E+00 -0.70657024E+00  0.45788698E+00
  0.19990484E+01  0.14324768E+02 -0.30816664E+01  0.21972939E+01
  0.20016640E+01  0.94206126E+00  0.80126625E+00 -0.54775328E+00
  0.20042107E+01  0.66126804E-01  0.20319094E+00 -0.15760788E+00
  0.20063169E+01  0.43039023E+00 -0.53158842E+00  0.38445283E+00
  0.20162011E+01  0.43364351E+00 -0.48949253E+00  0.44050037E+00
  0.20188785E+01  0.14067797E+00 -0.31522234E+00  0.20325561E+00
  0.20213554E+01  0.28745477E+01  0.13999421E+01 -0.95640462E+00
  0.20254024E+01  0.27808862E+02  0.43357900E+01 -0.30016307E+01
  0.20330357E+01  0.13312128E+02 -0.30025062E+01  0.20729410E+01
  0.20371689E+01  0.11935141E+02  0.29142497E+01 -0.18553409E+01
  0.20414127E+01  0.12573368E+02 -0.28919301E+01  0.20518548E+01
  0.20436062E+01  0.24414361E+01 -0.13302789E+01  0.81963056E+00
  0.20454665E+01  0.17165105E+00 -0.34531965E+00  0.22892224E+00
  0.20512906E+01  0.11296294E-01  0.10259727E+00 -0.27750581E-01
  0.20573165E+01  0.49640900E+01 -0.19560259E+01  0.10667955E+01
  0.20614609E+01  0.39113917E+01 -0.15547362E+01  0.12223694E+01
  0.20676487E+01  0.11766420E+02 -0.27621096E+01  0.20340035E+01
  0.20740381E+01  0.91388139E+01 -0.25693074E+01  0.15929449E+01
  0.20768271E+01  0.32964807E+01  0.15673238E+01 -0.91650253E+00
  0.20791444E+01  0.26084570E+00  0.40720146E+00 -0.30827370E+00
  0.20836716E+01  0.31081642E+00  0.46075098E+00 -0.31388685E+00
  0.20861113E+01  0.93316440E+00 -0.71425753E+00  0.65038495E+00
  0.20901097E+01  0.24030420E+02  0.40154817E+01 -0.28118191E+01
  0.20927056E+01  0.19455275E+02 -0.36716725E+01  0.24441964E+01
  0.20984998E+01  0.12363833E+02  0.29366981E+01 -0.19338143E+01
  0.20992113E+01  0.43608645E-02 -0.60292781E-01  0.26937801E-01
  0.21090614E+01  0.13836172E+02 -0.29919958E+01  0.22100074E+01
  0.21104384E+01  0.27115154E+00 -0.48350549E+00  0.19332352E+00
  0.21185255E+01  0.47880737E+01 -0.13237318E+01 -0.17423569E+01
  0.21213043E+01  0.50482619E+00  0.56476618E+00 -0.43112104E+00
  0.21225077E+01  0.96216028E+01 -0.26659530E+01  0.15856536E+01
  0.21249545E+01  0.28753379E-01 -0.15792713E+00  0.61744640E-01
  0.21283601E+01  0.89296860E+01  0.25783157E+01  0.15106206E+01
  0.21316132E+01  0.45474921E+01 -0.18109915E+01  0.11259671E+01
  0.21346730E+01  0.95925717E+01  0.29880120E+01 -0.81508038E+00
  0.21363960E+01  0.20439800E+02 -0.39558545E+01  0.21888389E+01
  0.21399818E+01  0.13240499E+00  0.26874965E+00 -0.24531329E+00
  0.21426529E+01  0.14879982E+01 -0.10973656E+01  0.53271653E+00
  0.21440049E+01  0.17479618E+02 -0.36370439E+01  0.20619238E+01
  0.21495319E+01  0.21440493E+01 -0.12217550E+01  0.80707129E+00
  0.21522270E+01  0.28921009E+01  0.13725560E+01 -0.10040870E+01
  0.21553005E+01  0.96855075E+00  0.81141679E+00 -0.55691431E+00
  0.21589917E+01  0.13178580E+01 -0.97346829E+00  0.60845501E+00
  0.21624435E+01  0.56154835E+01  0.19880939E+01 -0.12895604E+01
  0.21681487E+01  0.19343897E+02  0.35815090E+01 -0.25527809E+01
  0.21688674E+01  0.54345728E+00 -0.59754635E-01  0.73476980E+00
  0.21718416E+01  0.25057450E+02 -0.40641380E+01  0.29223676E+01
  0.21735607E+01  0.31653157E+00 -0.46139921E+00  0.32193530E+00
  0.21751638E+01  0.91377373E+00 -0.85478132E+00  0.42792829E+00
  0.21788249E+01  0.83102231E-03  0.11104540E-01 -0.26602848E-01
  0.21798710E+01  0.10459128E-01  0.95591105E-01 -0.36352012E-01
  0.21830128E+01  0.16136724E+02 -0.32902400E+01  0.23045705E+01
  0.21862402E+01  0.57161673E+01  0.18528317E+01 -0.15110202E+01
  0.21886056E+01  0.53844007E+01 -0.20842538E+01  0.10199444E+01
  0.21898866E+01  0.31701473E-01  0.11263866E+00 -0.13789128E+00
  0.21921988E+01  0.16410554E+01 -0.73900442E-01  0.12789035E+01
  0.21924142E+01  0.30636133E+02 -0.20804016E+01  0.51291386E+01
  0.21931341E+01  0.61121062E+00 -0.48364379E+00  0.61424694E+00
  0.21960090E+01  0.41052162E+01  0.16514871E+01 -0.11738000E+01
  0.22014138E+01  0.19033183E+01  0.11382000E+01 -0.77962748E+00
  0.22050426E+01  0.23536972E+00 -0.42202020E+00  0.23930873E+00
  0.22101491E+01  0.19732536E+01 -0.11966963E+01  0.73564358E+00
  0.22119434E+01  0.51434273E+00  0.58495505E+00 -0.41493411E+00
  0.22135435E+01  0.46672596E+00 -0.57237683E+00  0.37297550E+00
  0.22184221E+01  0.73241291E-01 -0.26576811E+00  0.51074478E-01
  0.22193466E+01  0.71490427E+00 -0.70285127E+00  0.47000465E+00
  0.22210224E+01  0.27267009E+00 -0.44720249E+00  0.26959232E+00
  0.22257851E+01  0.73775704E+00 -0.56524650E+00  0.64672516E+00
  0.22277231E+01  0.74876277E-01  0.23674446E+00 -0.13721639E+00
  0.22291643E+01  0.47950740E+00  0.61843599E+00 -0.31151938E+00
  0.22319416E+01  0.11339966E+01 -0.90223491E+00  0.56565781E+00
  0.22368170E+01  0.82254289E+00 -0.70994466E+00  0.56437706E+00
  0.22402474E+01  0.37629566E-01  0.14688930E+00 -0.12670082E+00
  0.22433750E+01  0.45903872E-02  0.61962284E-01 -0.27405522E-01
  0.22474697E+01  0.87498244E+00  0.73512619E+00 -0.57842192E+00
  0.22482938E+01  0.49756780E-02 -0.70270791E-01 -0.61395437E-02
  0.22521053E+01  0.71455931E-01 -0.21181170E+00  0.16306972E+00
  0.22540096E+01  0.34582403E-02  0.57101912E-01 -0.14057450E-01
  0.22577081E+01  0.14519105E-01 -0.87346564E-01  0.83004114E-01
  0.22589212E+01  0.57747560E-01 -0.22517615E+00 -0.83924143E-01
  0.22633804E+01  0.23705334E+01  0.13093375E+01 -0.81004235E+00
  0.22679720E+01  0.23174861E+01  0.12747703E+01 -0.83213389E+00
  0.22700343E+01  0.24513348E+01  0.13045535E+01 -0.86572217E+00
  0.22728030E+01  0.35899924E-02 -0.36989523E-01 -0.47135630E-01
  0.22758761E+01  0.28902603E+01  0.14541735E+01 -0.88070408E+00
  0.22790512E+01  0.90909655E+00 -0.77620665E+00  0.55371454E+00
  0.22801643E+01  0.11533196E+01  0.10726926E+01  0.51480104E-01
  0.22848429E+01  0.57707575E+00 -0.63661735E+00  0.41448053E+00
  0.22866295E+01  0.84215605E-03  0.22558127E-01 -0.18256148E-01
  0.22889577E+01  0.23947206E+00 -0.41865931E+00  0.25337015E+00
  0.22914972E+01  0.78576338E+00  0.72521491E+00 -0.50973200E+00
  0.22921834E+01  0.56780732E+00 -0.63679300E+00  0.40286722E+00
  0.22946760E+01  0.68948312E+00 -0.68689549E+00  0.46653800E+00
  0.22992482E+01  0.86358457E-01  0.25353960E+00 -0.14858038E+00
  0.23001198E+01  0.45398429E+00  0.56368060E+00 -0.36911851E+00
  0.23046159E+01  0.10506566E+01 -0.84337216E+00  0.58256329E+00
  0.23096350E+01  0.70417908E-01 -0.19419543E+00  0.18084813E+00
  0.23136685E+01  0.27790573E-01  0.14473417E+00 -0.82719960E-01
  0.23160549E+01  0.25529868E+00 -0.40020950E+00  0.30843320E+00
  0.23191735E+01  0.17534558E+00  0.30675397E+00 -0.28503961E+00
  0.23211533E+01  0.81676258E-03 -0.19870186E-01  0.20541136E-01
  0.23231365E+01  0.43833256E-01  0.18542046E+00 -0.97224005E-01
  0.23244811E+01  0.59758373E+00  0.64035171E+00 -0.43305129E+00
  0.23289179E+01  0.13637296E+00  0.31494417E+00 -0.19282929E+00
  0.23303824E+01  0.41178446E-01  0.17187472E+00 -0.10787736E+00
  0.23344754E+01  0.91289307E+01  0.23037864E+01 -0.19548654E+01
  0.23394167E+01  0.11521456E+01  0.85636844E+00 -0.64713110E+00
  0.23426350E+01  0.58122710E+00  0.60505828E+00 -0.46382280E+00
  0.23429844E+01  0.14565818E+00  0.30550686E+00 -0.22874382E+00
  0.23440502E+01  0.16140159E-01 -0.11457734E+00  0.54883439E-01
  0.23456001E+01  0.27627627E+00 -0.40918752E+00  0.32991188E+00
  0.23474015E+01  0.68631599E-01 -0.18982870E+00  0.18054546E+00
  0.23507843E+01  0.38910566E+01 -0.15765684E+01  0.11855331E+01
  0.23555398E+01  0.68018649E-01  0.20999323E+00 -0.15466575E+00
  0.23580713E+01  0.79216473E-01  0.27688202E+00 -0.50525429E-01
  0.23584590E+01  0.34751715E-03  0.15437177E-01 -0.10450393E-01
  0.23602677E+01  0.51418142E+00  0.41434411E+00 -0.58523531E+00
