
Reading eigenvectors

 ns, nv, nc, nk =     1   12   12    8
 nmat =     1152

kpoints follow:
    1   0.00000   0.00000   0.00000
    2   0.00000   0.00000   0.12500
    3   0.00000   0.00000   0.25000
    4   0.00000   0.00000   0.37500
    5   0.00000   0.00000   0.50000
    6   0.00000   0.00000  -0.37500
    7   0.00000   0.00000  -0.25000
    8   0.00000   0.00000  -0.12500

exciton energies follow (eV)
wtot = sum_k |A_vck|^2. wmax = max_k |A_vck|^2. |A_vc (ikmax)|^2 = wmax.


 Special analysis for state     1   1.02252
    c    v      wtot      wmax     ikmax
   10    9   0.00001   0.00001         1
   10   10   0.00001   0.00000         3
   10   11   0.00002   0.00002         2
   10   12   0.00001   0.00001         5
   11    1   0.00005   0.00004         8
   11    2   0.00018   0.00012         8
   11    3   0.00008   0.00005         8
   11    4   0.00019   0.00009         6
   11    5   0.00001   0.00000         8
   11    6   0.00001   0.00000         5
   11    7   0.00001   0.00001         1
   11    8   0.00001   0.00001         8
   11    9   0.00001   0.00001         8
   11   10   0.00001   0.00000         5
   11   11   0.00002   0.00002         2
   11   12   0.00001   0.00001         2
   12    1   0.00000   0.00000         7
   12    2   0.00000   0.00000         4
   12    3   0.00002   0.00002         3
   12    4   0.00007   0.00003         6
   12    5   0.00000   0.00000         3
   12    6   0.00001   0.00000         7
   12    7   0.00000   0.00000         6
   12    8   0.00000   0.00000         3
   12    9   0.00000   0.00000         7
   12   10   0.00001   0.00000         7
   12   11   0.00000   0.00000         3
   12   12   0.00000   0.00000         3


 Special analysis for state     6   1.23572
    c    v      wtot      wmax     ikmax
    1    1   0.16852   0.05347         5
    1    2   0.12063   0.08050         6
    1    3   0.09518   0.05218         7
    1    4   0.02456   0.00964         1
    1    5   0.00782   0.00360         2
    1    6   0.00079   0.00027         2
    1    7   0.00039   0.00022         1
    1    8   0.00078   0.00035         2
    1    9   0.00040   0.00012         4
    1   10   0.00020   0.00009         5
    1   11   0.00008   0.00002         4
    1   12   0.00027   0.00009         6
    2    1   0.01794   0.00624         2
    2    2   0.16471   0.04104         8
    2    3   0.03635   0.00988         6
    2    4   0.03096   0.01458         2
    2    5   0.00860   0.00753         2
    2    6   0.00171   0.00072         3
    2    7   0.00029   0.00015         3
    2    8   0.00129   0.00066         2
    2    9   0.00059   0.00033         4
    2   10   0.00036   0.00017         4
    2   11   0.00002   0.00000         4
    2   12   0.00003   0.00001         4
    3    1   0.21411   0.06663         3
    3    2   0.03191   0.01134         4
    3    3   0.01042   0.00430         3
    3    4   0.00170   0.00062         5
    3    5   0.00034   0.00015         2
    3    6   0.00005   0.00001         2
    3    7   0.00009   0.00004         8
    3    8   0.00016   0.00011         5
    3    9   0.00020   0.00007         3
    3   10   0.00017   0.00014         5
    3   11   0.00007   0.00003         2
    3   12   0.00006   0.00004         5
    4    1   0.00474   0.00225         3
    4    2   0.01332   0.00287         1
    4    3   0.00403   0.00241         3
    4    4   0.00837   0.00460         4
    4    5   0.00006   0.00002         8
    4    6   0.00003   0.00001         7
    4    7   0.00005   0.00003         5
    4    8   0.00016   0.00007         5
    4    9   0.00021   0.00009         6
    4   10   0.00078   0.00043         5
    4   11   0.00012   0.00009         6
    4   12   0.00019   0.00014         6
    5    1   0.00415   0.00125         5
    5    2   0.00340   0.00131         8
    5    3   0.00199   0.00057         5
    5    4   0.00102   0.00043         4
    5    5   0.00423   0.00394         3
    5    6   0.00008   0.00007         3
    5    7   0.00013   0.00011         3
    5    8   0.00004   0.00002         1
    5    9   0.00002   0.00001         7
    5   10   0.00002   0.00001         7
    5   11   0.00003   0.00001         7
    5   12   0.00007   0.00004         7
    6    1   0.00120   0.00076         8
    6    2   0.00094   0.00073         7
    6    3   0.00018   0.00009         6
    6    4   0.00016   0.00004         7
    6    5   0.00012   0.00009         3
    6    6   0.00003   0.00001         8
    6    7   0.00015   0.00011         2
    6    8   0.00001   0.00000         2
    6    9   0.00003   0.00001         4
    6   10   0.00001   0.00000         8
    6   11   0.00000   0.00000         6
    6   12   0.00001   0.00000         4
    7    1   0.00041   0.00026         1
    7    2   0.00063   0.00053         8
    7    3   0.00021   0.00005         1
    7    4   0.00016   0.00008         8
    7    5   0.00009   0.00003         5
    7    6   0.00002   0.00001         8
    7    7   0.00004   0.00001         8
    7    8   0.00002   0.00001         8
    7    9   0.00000   0.00000         1
    7   10   0.00000   0.00000         8
    7   11   0.00000   0.00000         8
    7   12   0.00002   0.00000         5
    8    1   0.00026   0.00020         1
    8    2   0.00136   0.00102         7
    8    3   0.00033   0.00010         6
    8    4   0.00022   0.00011         7
    8    5   0.00009   0.00004         6
    8    6   0.00002   0.00001         8
    8    7   0.00007   0.00005         1
    8    8   0.00004   0.00001         1
    8    9   0.00000   0.00000         5
    8   10   0.00002   0.00001         1
    8   11   0.00000   0.00000         7
    8   12   0.00002   0.00001         7
    9    1   0.00011   0.00005         1
    9    2   0.00112   0.00068         7
    9    3   0.00037   0.00023         6
    9    4   0.00038   0.00014         4
    9    5   0.00028   0.00015         3
    9    6   0.00003   0.00001         1
    9    7   0.00003   0.00001         3
    9    8   0.00003   0.00001         2
    9    9   0.00008   0.00007         1
    9   10   0.00000   0.00000         5
    9   11   0.00001   0.00000         3
    9   12   0.00001   0.00001         5
   10    1   0.00011   0.00005         2
   10    2   0.00017   0.00012         2
   10    3   0.00004   0.00002         5
   10    4   0.00038   0.00020         5
   10    5   0.00015   0.00005         3
   10    6   0.00000   0.00000         3
   10    7   0.00000   0.00000         3
   10    8   0.00001   0.00000         1
   10    9   0.00002   0.00001         4
   10   10   0.00000   0.00000         6
   10   11   0.00005   0.00003         8
   10   12   0.00003   0.00001         8
   11    1   0.00011   0.00008         2
   11    2   0.00032   0.00022         2
   11    3   0.00006   0.00004         2
   11    4   0.00005   0.00003         4
   11    5   0.00004   0.00002         2
   11    6   0.00002   0.00001         1
   11    7   0.00000   0.00000         1
   11    8   0.00001   0.00000         2
   11    9   0.00002   0.00001         1
   11   10   0.00000   0.00000         2
   11   11   0.00004   0.00002         2
   11   12   0.00003   0.00001         2
   12    1   0.00001   0.00000         3
   12    2   0.00000   0.00000         7
   12    3   0.00000   0.00000         4
   12    4   0.00004   0.00002         7
   12    5   0.00002   0.00001         3
   12    6   0.00000   0.00000         3
   12    7   0.00000   0.00000         3
   12    8   0.00000   0.00000         3
   12    9   0.00000   0.00000         3
   12   10   0.00000   0.00000         3
   12   11   0.00000   0.00000         7
   12   12   0.00000   0.00000         7


 Special analysis for state     7   1.27820
    c    v      wtot      wmax     ikmax
    1    1   0.05465   0.01722         3
    1    2   0.02756   0.01070         4
    1    3   0.15618   0.03406         1
    1    4   0.05416   0.02334         4
    1    5   0.03988   0.01950         3
    1    6   0.00644   0.00302         7
    1    7   0.00388   0.00122         2
    1    8   0.00173   0.00082         1
    1    9   0.00024   0.00009         3
    1   10   0.00043   0.00017         1
    1   11   0.00036   0.00017         2
    1   12   0.00032   0.00014         2
    2    1   0.04000   0.01131         4
    2    2   0.03387   0.01109         4
    2    3   0.03227   0.01245         3
    2    4   0.01389   0.01047         5
    2    5   0.00214   0.00076         3
    2    6   0.00044   0.00016         2
    2    7   0.00025   0.00010         2
    2    8   0.00008   0.00004         2
    2    9   0.00095   0.00079         1
    2   10   0.00061   0.00046         5
    2   11   0.00067   0.00035         8
    2   12   0.00039   0.00021         2
    3    1   0.15520   0.04681         2
    3    2   0.12902   0.05284         7
    3    3   0.03232   0.02750         6
    3    4   0.00453   0.00253         4
    3    5   0.00182   0.00078         4
    3    6   0.00033   0.00013         7
    3    7   0.00024   0.00010         7
    3    8   0.00116   0.00033         3
    3    9   0.00050   0.00025         3
    3   10   0.00100   0.00041         4
    3   11   0.00022   0.00012         3
    3   12   0.00017   0.00008         3
    4    1   0.05047   0.01966         6
    4    2   0.02609   0.01133         1
    4    3   0.00386   0.00134         7
    4    4   0.00113   0.00052         4
    4    5   0.00250   0.00198         3
    4    6   0.00018   0.00006         6
    4    7   0.00018   0.00005         2
    4    8   0.00007   0.00002         6
    4    9   0.00012   0.00006         3
    4   10   0.00010   0.00006         3
    4   11   0.00007   0.00006         3
    4   12   0.00011   0.00007         3
    5    1   0.06318   0.01584         5
    5    2   0.00800   0.00379         6
    5    3   0.00248   0.00080         7
    5    4   0.00232   0.00140         4
    5    5   0.00026   0.00013         3
    5    6   0.00015   0.00005         3
    5    7   0.00005   0.00003         5
    5    8   0.00016   0.00005         3
    5    9   0.00009   0.00006         3
    5   10   0.00011   0.00005         4
    5   11   0.00008   0.00003         4
    5   12   0.00007   0.00003         3
    6    1   0.00884   0.00661         8
    6    2   0.00275   0.00100         2
    6    3   0.00050   0.00034         8
    6    4   0.00019   0.00011         4
    6    5   0.00016   0.00012         3
    6    6   0.00002   0.00001         3
    6    7   0.00001   0.00001         8
    6    8   0.00003   0.00002         8
    6    9   0.00000   0.00000         8
    6   10   0.00001   0.00000         7
    6   11   0.00000   0.00000         8
    6   12   0.00002   0.00000         1
    7    1   0.00187   0.00103         8
    7    2   0.00195   0.00186         2
    7    3   0.00081   0.00038         8
    7    4   0.00027   0.00018         2
    7    5   0.00014   0.00005         2
    7    6   0.00001   0.00001         2
    7    7   0.00002   0.00001         1
    7    8   0.00004   0.00002         1
    7    9   0.00001   0.00000         8
    7   10   0.00002   0.00001         8
    7   11   0.00001   0.00001         8
    7   12   0.00001   0.00000         5
    8    1   0.00291   0.00231         1
    8    2   0.00206   0.00113         1
    8    3   0.00165   0.00079         1
    8    4   0.00025   0.00011         1
    8    5   0.00008   0.00005         2
    8    6   0.00003   0.00001         3
    8    7   0.00004   0.00001         2
    8    8   0.00004   0.00002         1
    8    9   0.00002   0.00002         7
    8   10   0.00001   0.00001         7
    8   11   0.00001   0.00000         7
    8   12   0.00002   0.00001         7
    9    1   0.00139   0.00102         1
    9    2   0.00293   0.00168         1
    9    3   0.00129   0.00029         3
    9    4   0.00029   0.00018         2
    9    5   0.00028   0.00015         3
    9    6   0.00003   0.00001         4
    9    7   0.00004   0.00002         3
    9    8   0.00003   0.00002         4
    9    9   0.00001   0.00001         1
    9   10   0.00001   0.00000         5
    9   11   0.00002   0.00001         8
    9   12   0.00003   0.00001         1
   10    1   0.00053   0.00041         2
   10    2   0.00380   0.00266         2
   10    3   0.00035   0.00022         2
   10    4   0.00029   0.00016         2
   10    5   0.00004   0.00002         2
   10    6   0.00002   0.00001         2
   10    7   0.00000   0.00000         1
   10    8   0.00002   0.00001         5
   10    9   0.00000   0.00000         1
   10   10   0.00002   0.00001         6
   10   11   0.00001   0.00000         8
   10   12   0.00003   0.00002         2
   11    1   0.00093   0.00075         2
   11    2   0.00217   0.00194         2
   11    3   0.00030   0.00024         2
   11    4   0.00033   0.00026         2
   11    5   0.00009   0.00004         2
   11    6   0.00002   0.00002         2
   11    7   0.00000   0.00000         5
   11    8   0.00001   0.00001         5
   11    9   0.00001   0.00001         1
   11   10   0.00001   0.00001         6
   11   11   0.00001   0.00001         2
   11   12   0.00000   0.00000         2
   12    1   0.00001   0.00000         7
   12    2   0.00004   0.00003         6
   12    3   0.00001   0.00000         3
   12    4   0.00002   0.00001         6
   12    5   0.00001   0.00000         4
   12    6   0.00001   0.00001         7
   12    7   0.00000   0.00000         7
   12    8   0.00000   0.00000         6
   12    9   0.00000   0.00000         3
   12   10   0.00000   0.00000         6
   12   11   0.00000   0.00000         6
   12   12   0.00000   0.00000         6


 Special analysis for state     8   1.30298
    c    v      wtot      wmax     ikmax
    1    1   0.00433   0.00158         6
    1    2   0.02326   0.00954         4
    1    3   0.03213   0.00961         4
    1    4   0.07876   0.02412         6
    1    5   0.01963   0.00846         7
    1    6   0.00124   0.00041         8
    1    7   0.00690   0.00479         8
    1    8   0.00141   0.00043         4
    1    9   0.00351   0.00262         1
    1   10   0.00228   0.00132         5
    1   11   0.00126   0.00101         2
    1   12   0.00062   0.00044         2
    2    1   0.01966   0.00817         5
    2    2   0.06713   0.04186         6
    2    3   0.22237   0.05698         8
    2    4   0.01029   0.00496         2
    2    5   0.00567   0.00170         5
    2    6   0.00094   0.00035         7
    2    7   0.00265   0.00096         8
    2    8   0.00119   0.00055         1
    2    9   0.00072   0.00052         1
    2   10   0.00031   0.00018         1
    2   11   0.00223   0.00207         2
    2   12   0.00081   0.00075         2
    3    1   0.01340   0.00373         6
    3    2   0.13520   0.02680         5
    3    3   0.03460   0.02146         4
    3    4   0.00224   0.00071         6
    3    5   0.00181   0.00094         6
    3    6   0.00035   0.00017         6
    3    7   0.00008   0.00003         6
    3    8   0.00032   0.00010         8
    3    9   0.00031   0.00012         3
    3   10   0.00081   0.00040         6
    3   11   0.00026   0.00009         3
    3   12   0.00024   0.00012         3
    4    1   0.17924   0.03620         4
    4    2   0.00797   0.00230         2
    4    3   0.00504   0.00409         3
    4    4   0.00174   0.00062         3
    4    5   0.00201   0.00079         5
    4    6   0.00027   0.00017         4
    4    7   0.00019   0.00007         5
    4    8   0.00031   0.00011         1
    4    9   0.00011   0.00005         3
    4   10   0.00026   0.00009         4
    4   11   0.00010   0.00003         4
    4   12   0.00004   0.00002         2
    5    1   0.04623   0.02473         3
    5    2   0.01957   0.00808         5
    5    3   0.00015   0.00005         4
    5    4   0.00102   0.00039         3
    5    5   0.00052   0.00033         3
    5    6   0.00018   0.00015         3
    5    7   0.00002   0.00001         3
    5    8   0.00024   0.00017         3
    5    9   0.00006   0.00005         3
    5   10   0.00008   0.00005         3
    5   11   0.00008   0.00006         3
    5   12   0.00002   0.00002         3
    6    1   0.00297   0.00151         7
    6    2   0.00177   0.00077         2
    6    3   0.00038   0.00018         3
    6    4   0.00014   0.00005         8
    6    5   0.00006   0.00003         3
    6    6   0.00002   0.00001         3
    6    7   0.00001   0.00001         2
    6    8   0.00001   0.00000         1
    6    9   0.00001   0.00000         7
    6   10   0.00001   0.00000         2
    6   11   0.00000   0.00000         1
    6   12   0.00001   0.00000         3
    7    1   0.00524   0.00260         2
    7    2   0.00146   0.00060         1
    7    3   0.00008   0.00003         2
    7    4   0.00026   0.00018         1
    7    5   0.00009   0.00003         3
    7    6   0.00001   0.00000         2
    7    7   0.00002   0.00001         2
    7    8   0.00006   0.00003         2
    7    9   0.00001   0.00000         1
    7   10   0.00001   0.00001         2
    7   11   0.00000   0.00000         3
    7   12   0.00001   0.00000         2
    8    1   0.00422   0.00215         7
    8    2   0.00162   0.00138         1
    8    3   0.00015   0.00006         4
    8    4   0.00004   0.00002         8
    8    5   0.00003   0.00001         3
    8    6   0.00002   0.00001         7
    8    7   0.00004   0.00002         8
    8    8   0.00005   0.00002         7
    8    9   0.00002   0.00002         1
    8   10   0.00002   0.00000         4
    8   11   0.00001   0.00000         2
    8   12   0.00001   0.00000         1
    9    1   0.00667   0.00247         1
    9    2   0.00121   0.00041         2
    9    3   0.00107   0.00081         3
    9    4   0.00023   0.00010         8
    9    5   0.00007   0.00003         8
    9    6   0.00005   0.00003         7
    9    7   0.00004   0.00003         7
    9    8   0.00005   0.00002         1
    9    9   0.00002   0.00001         7
    9   10   0.00002   0.00001         5
    9   11   0.00002   0.00001         2
    9   12   0.00002   0.00001         4
   10    1   0.00203   0.00143         5
   10    2   0.00249   0.00130         2
   10    3   0.00025   0.00017         3
   10    4   0.00009   0.00004         6
   10    5   0.00001   0.00001         8
   10    6   0.00002   0.00001         3
   10    7   0.00000   0.00000         1
   10    8   0.00001   0.00000         5
   10    9   0.00000   0.00000         1
   10   10   0.00001   0.00000         4
   10   11   0.00001   0.00000         2
   10   12   0.00002   0.00001         5
   11    1   0.00054   0.00024         2
   11    2   0.00140   0.00074         2
   11    3   0.00006   0.00002         8
   11    4   0.00005   0.00003         6
   11    5   0.00001   0.00000         5
   11    6   0.00001   0.00000         5
   11    7   0.00001   0.00000         1
   11    8   0.00002   0.00001         1
   11    9   0.00000   0.00000         1
   11   10   0.00002   0.00001         5
   11   11   0.00002   0.00001         2
   11   12   0.00002   0.00001         2
   12    1   0.00002   0.00001         6
   12    2   0.00011   0.00005         4
   12    3   0.00004   0.00004         3
   12    4   0.00001   0.00001         6
   12    5   0.00000   0.00000         6
   12    6   0.00001   0.00000         7
   12    7   0.00000   0.00000         6
   12    8   0.00000   0.00000         3
   12    9   0.00000   0.00000         3
   12   10   0.00000   0.00000         4
   12   11   0.00000   0.00000         3
   12   12   0.00000   0.00000         6


 Special analysis for state     9   1.33421
    c    v      wtot      wmax     ikmax
    1    1   0.23593   0.11569         3
    1    2   0.10415   0.03147         4
    1    3   0.06234   0.01787         3
    1    4   0.00824   0.00289         6
    1    5   0.00324   0.00107         6
    1    6   0.00045   0.00030         7
    1    7   0.00062   0.00042         8
    1    8   0.00016   0.00006         4
    1    9   0.00013   0.00006         1
    1   10   0.00038   0.00014         5
    1   11   0.00011   0.00007         2
    1   12   0.00011   0.00007         2
    2    1   0.07137   0.03296         5
    2    2   0.11851   0.06846         5
    2    3   0.00998   0.00688         6
    2    4   0.00915   0.00292         2
    2    5   0.00182   0.00071         2
    2    6   0.00064   0.00044         7
    2    7   0.00019   0.00009         7
    2    8   0.00019   0.00006         6
    2    9   0.00018   0.00014         1
    2   10   0.00011   0.00009         5
    2   11   0.00012   0.00009         2
    2   12   0.00010   0.00007         2
    3    1   0.08040   0.05282         4
    3    2   0.09139   0.07797         6
    3    3   0.08348   0.03932         7
    3    4   0.01636   0.00538         1
    3    5   0.00602   0.00341         2
    3    6   0.00087   0.00052         2
    3    7   0.00029   0.00019         8
    3    8   0.00097   0.00030         2
    3    9   0.00032   0.00014         1
    3   10   0.00025   0.00013         4
    3   11   0.00015   0.00010         2
    3   12   0.00010   0.00007         2
    4    1   0.01550   0.00974         3
    4    2   0.01651   0.00580         1
    4    3   0.00992   0.00302         8
    4    4   0.00986   0.00477         4
    4    5   0.00135   0.00084         2
    4    6   0.00038   0.00016         3
    4    7   0.00009   0.00003         8
    4    8   0.00017   0.00008         2
    4    9   0.00012   0.00004         4
    4   10   0.00034   0.00016         5
    4   11   0.00007   0.00004         2
    4   12   0.00005   0.00002         2
    5    1   0.01081   0.00615         4
    5    2   0.00192   0.00100         8
    5    3   0.00275   0.00069         7
    5    4   0.00165   0.00098         2
    5    5   0.00408   0.00351         3
    5    6   0.00024   0.00008         2
    5    7   0.00019   0.00013         3
    5    8   0.00037   0.00017         4
    5    9   0.00011   0.00006         3
    5   10   0.00035   0.00013         6
    5   11   0.00009   0.00003         6
    5   12   0.00010   0.00005         3
    6    1   0.00085   0.00051         3
    6    2   0.00120   0.00058         7
    6    3   0.00072   0.00031         8
    6    4   0.00058   0.00042         2
    6    5   0.00018   0.00015         2
    6    6   0.00003   0.00001         3
    6    7   0.00018   0.00014         2
    6    8   0.00005   0.00001         4
    6    9   0.00001   0.00000         5
    6   10   0.00002   0.00001         6
    6   11   0.00001   0.00001         2
    6   12   0.00002   0.00001         2
    7    1   0.00044   0.00015         5
    7    2   0.00081   0.00046         8
    7    3   0.00033   0.00022         2
    7    4   0.00080   0.00077         2
    7    5   0.00038   0.00033         2
    7    6   0.00006   0.00004         2
    7    7   0.00003   0.00001         2
    7    8   0.00006   0.00004         2
    7    9   0.00002   0.00001         1
    7   10   0.00005   0.00003         2
    7   11   0.00002   0.00002         2
    7   12   0.00001   0.00001         2
    8    1   0.00020   0.00015         1
    8    2   0.00125   0.00095         7
    8    3   0.00034   0.00015         6
    8    4   0.00048   0.00025         2
    8    5   0.00017   0.00010         2
    8    6   0.00011   0.00006         3
    8    7   0.00004   0.00002         3
    8    8   0.00005   0.00003         4
    8    9   0.00007   0.00005         1
    8   10   0.00005   0.00002         4
    8   11   0.00001   0.00000         2
    8   12   0.00001   0.00001         2
    9    1   0.00026   0.00011         8
    9    2   0.00094   0.00060         7
    9    3   0.00048   0.00019         6
    9    4   0.00037   0.00015         2
    9    5   0.00025   0.00008         3
    9    6   0.00005   0.00002         4
    9    7   0.00006   0.00003         1
    9    8   0.00011   0.00004         4
    9    9   0.00001   0.00001         1
    9   10   0.00009   0.00003         5
    9   11   0.00002   0.00001         6
    9   12   0.00001   0.00000         2
   10    1   0.00013   0.00004         5
   10    2   0.00009   0.00004         2
   10    3   0.00011   0.00005         2
   10    4   0.00048   0.00017         2
   10    5   0.00031   0.00014         2
   10    6   0.00002   0.00001         2
   10    7   0.00002   0.00001         5
   10    8   0.00006   0.00003         2
   10    9   0.00001   0.00001         6
   10   10   0.00013   0.00007         5
   10   11   0.00009   0.00004         8
   10   12   0.00005   0.00002         2
   11    1   0.00003   0.00001         1
   11    2   0.00002   0.00001         6
   11    3   0.00005   0.00003         2
   11    4   0.00010   0.00005         2
   11    5   0.00003   0.00002         2
   11    6   0.00001   0.00001         2
   11    7   0.00000   0.00000         5
   11    8   0.00001   0.00001         2
   11    9   0.00001   0.00000         8
   11   10   0.00003   0.00001         6
   11   11   0.00004   0.00002         8
   11   12   0.00002   0.00001         8
   12    1   0.00001   0.00001         3
   12    2   0.00001   0.00000         6
   12    3   0.00000   0.00000         7
   12    4   0.00001   0.00001         4
   12    5   0.00001   0.00001         3
   12    6   0.00000   0.00000         6
   12    7   0.00000   0.00000         3
   12    8   0.00000   0.00000         3
   12    9   0.00000   0.00000         6
   12   10   0.00000   0.00000         6
   12   11   0.00000   0.00000         6
   12   12   0.00000   0.00000         6


 Special analysis for state    10   1.41269
    c    v      wtot      wmax     ikmax
    1    1   0.00424   0.00233         6
    1    2   0.03906   0.03734         3
    1    3   0.07873   0.03575         4
    1    4   0.05522   0.01798         6
    1    5   0.09090   0.02247         1
    1    6   0.01443   0.00600         7
    1    7   0.00954   0.00329         8
    1    8   0.01296   0.00304         4
    1    9   0.00246   0.00061         1
    1   10   0.00064   0.00024         3
    1   11   0.00125   0.00107         2
    1   12   0.00114   0.00030         5
    2    1   0.06393   0.02442         4
    2    2   0.02397   0.01094         4
    2    3   0.02208   0.00973         3
    2    4   0.03414   0.00866         1
    2    5   0.00655   0.00307         6
    2    6   0.00110   0.00033         1
    2    7   0.00065   0.00043         8
    2    8   0.00010   0.00006         1
    2    9   0.00200   0.00140         1
    2   10   0.00020   0.00008         5
    2   11   0.00189   0.00161         2
    2   12   0.00034   0.00027         2
    3    1   0.07885   0.03268         5
    3    2   0.01150   0.00399         4
    3    3   0.01285   0.00539         3
    3    4   0.00276   0.00133         3
    3    5   0.00862   0.00316         5
    3    6   0.00092   0.00052         7
    3    7   0.00115   0.00030         1
    3    8   0.00257   0.00094         3
    3    9   0.00077   0.00015         2
    3   10   0.00102   0.00029         3
    3   11   0.00026   0.00009         2
    3   12   0.00022   0.00009         3
    4    1   0.12332   0.03693         7
    4    2   0.01940   0.00648         7
    4    3   0.01100   0.00553         3
    4    4   0.00057   0.00020         6
    4    5   0.00347   0.00135         3
    4    6   0.00083   0.00043         5
    4    7   0.00100   0.00040         8
    4    8   0.00030   0.00017         4
    4    9   0.00048   0.00029         1
    4   10   0.00008   0.00004         3
    4   11   0.00030   0.00020         2
    4   12   0.00009   0.00005         1
    5    1   0.14028   0.03532         5
    5    2   0.01115   0.00571         4
    5    3   0.01717   0.00578         5
    5    4   0.00547   0.00178         4
    5    5   0.00031   0.00014         7
    5    6   0.00014   0.00006         3
    5    7   0.00023   0.00011         1
    5    8   0.00095   0.00070         3
    5    9   0.00012   0.00006         3
    5   10   0.00009   0.00006         4
    5   11   0.00028   0.00018         2
    5   12   0.00004   0.00001         4
    6    1   0.01714   0.00828         8
    6    2   0.00186   0.00082         5
    6    3   0.00057   0.00031         8
    6    4   0.00097   0.00036         5
    6    5   0.00018   0.00009         3
    6    6   0.00005   0.00002         8
    6    7   0.00006   0.00004         8
    6    8   0.00007   0.00005         8
    6    9   0.00002   0.00001         2
    6   10   0.00009   0.00003         5
    6   11   0.00009   0.00008         2
    6   12   0.00003   0.00001         3
    7    1   0.01251   0.00588         2
    7    2   0.00412   0.00181         2
    7    3   0.00206   0.00125         3
    7    4   0.00075   0.00028         2
    7    5   0.00041   0.00026         3
    7    6   0.00002   0.00001         3
    7    7   0.00003   0.00001         8
    7    8   0.00012   0.00004         1
    7    9   0.00002   0.00001         2
    7   10   0.00006   0.00004         1
    7   11   0.00018   0.00013         2
    7   12   0.00002   0.00001         2
    8    1   0.00964   0.00358         7
    8    2   0.00061   0.00023         7
    8    3   0.00154   0.00034         8
    8    4   0.00032   0.00011         5
    8    5   0.00022   0.00009         1
    8    6   0.00004   0.00001         8
    8    7   0.00020   0.00012         1
    8    8   0.00003   0.00001         1
    8    9   0.00003   0.00002         1
    8   10   0.00002   0.00001         1
    8   11   0.00007   0.00005         2
    8   12   0.00003   0.00001         7
    9    1   0.00793   0.00196         2
    9    2   0.00232   0.00132         1
    9    3   0.00035   0.00016         5
    9    4   0.00069   0.00038         1
    9    5   0.00028   0.00010         3
    9    6   0.00002   0.00001         2
    9    7   0.00006   0.00002         1
    9    8   0.00006   0.00001         7
    9    9   0.00002   0.00001         1
    9   10   0.00003   0.00001         3
    9   11   0.00008   0.00006         2
    9   12   0.00009   0.00004         2
   10    1   0.00078   0.00041         2
   10    2   0.00335   0.00179         2
   10    3   0.00058   0.00033         3
   10    4   0.00069   0.00033         2
   10    5   0.00049   0.00035         2
   10    6   0.00006   0.00003         2
   10    7   0.00002   0.00000         1
   10    8   0.00007   0.00005         2
   10    9   0.00003   0.00001         2
   10   10   0.00001   0.00001         2
   10   11   0.00003   0.00003         2
   10   12   0.00002   0.00001         8
   11    1   0.00029   0.00015         5
   11    2   0.00043   0.00030         2
   11    3   0.00018   0.00005         5
   11    4   0.00017   0.00008         1
   11    5   0.00006   0.00005         2
   11    6   0.00002   0.00002         1
   11    7   0.00000   0.00000         5
   11    8   0.00003   0.00003         2
   11    9   0.00005   0.00003         1
   11   10   0.00000   0.00000         6
   11   11   0.00009   0.00007         2
   11   12   0.00000   0.00000         2
   12    1   0.00004   0.00001         6
   12    2   0.00011   0.00008         7
   12    3   0.00006   0.00002         3
   12    4   0.00009   0.00005         7
   12    5   0.00001   0.00001         3
   12    6   0.00002   0.00002         7
   12    7   0.00002   0.00002         7
   12    8   0.00001   0.00000         3
   12    9   0.00000   0.00000         6
   12   10   0.00000   0.00000         7
   12   11   0.00000   0.00000         3
   12   12   0.00000   0.00000         6

