,weight,energy
0,1002.6495350474869,-0.0008516499870850168
1,96621.62992716058,-0.000797056410076569
2,158498.3458630851,-0.0007424628330681213
3,157834.88672995853,-0.0006878692560596735
4,523760.7888890143,-0.0006332756790512258
5,279815.21591889404,-0.000578682102042778
6,265518.1477061036,-0.0005240885250343303
7,272990.72975592426,-0.00046949494802588256
8,255057.4459488571,-0.0004149013710174348
9,71469.86711536351,-0.00036030779400898706
10,481196.8746345657,-0.0003057142170005393
11,105323.32863553184,-0.0002511206399920915
12,115547.54848957989,-0.00019652706298364374
13,0.0013343903683828004,-0.00014193348597519597
14,9230.701504834844,-8.73399089667483e-05
15,35.60296080758554,-3.274633195830053e-05
16,99685.25237877837,2.1847245050147244e-05
17,99470.94467420105,7.644082205859502e-05
18,130618.90136420545,0.00013103439906704268
19,355787.325542179,0.00018562797607549056
20,194378.9305301409,0.00024022155308393823
21,479072.82331916376,0.0002948151300923861
22,518854.66343773634,0.0003494087071008338
23,137106.72313873735,0.00040400228410928144
24,172108.44457492224,0.0004585958611177293
25,886624.0830599177,0.000513189438126177
26,653267.8201701631,0.0005677830151346249
27,985192.7043312934,0.0006223765921430725
28,921677.0010047125,0.0006769701691515202
29,1536799.3352586457,0.0007315637461599681
30,1148856.953264718,0.0007861573231684157
31,882665.0609384642,0.0008407509001768636
32,1550879.2364879006,0.0008953444771853113
33,1719975.2485056208,0.000949938054193759
34,1910846.3866099603,0.0010045316312022067
35,2033288.183553459,0.0010591252082106546
36,2450242.8495713836,0.001113718785219102
37,2210979.109704353,0.00116831236222755
38,2602974.796709047,0.0012229059392359978
39,3118185.721079182,0.0012774995162444453
40,3043215.1062723715,0.0013320930932528932
41,3039730.1817558776,0.001386686670261341
42,2984754.398184786,0.001441280247269789
43,3668211.3621969167,0.0014958738242782364
44,5136238.117238152,0.0015504674012866843
45,5696871.637158287,0.0016050609782951321
46,5197917.760518045,0.0016596545553035796
47,4724507.391021671,0.0017142481323120275
48,5890617.661345076,0.0017688417093204753
49,6411905.190634473,0.0018234352863289228
50,5989895.016295626,0.0018780288633373707
51,7545589.525750866,0.0019326224403458186
52,7337674.706499549,0.0019872160173542664
53,7991833.337195361,0.002041809594362714
54,7846411.774270838,0.0020964031713711618
55,8664735.19924078,0.0021509967483796097
56,9074088.380179169,0.002205590325388057
57,9588458.230874922,0.002260183902396505
58,10470199.793367662,0.002314777479404953
59,9482084.486592116,0.0023693710564134003
60,11173597.277951354,0.002423964633421848
61,9578537.400471235,0.002478558210430296
62,12333405.148912555,0.002533151787438744
63,12641791.3912185,0.0025877453644471914
64,13343499.950138405,0.0026423389414556393
65,10746621.068407308,0.002696932518464087
66,16068301.78628212,0.0027515260954725346
67,13860016.763731588,0.0028061196724809825
68,13726629.56839743,0.0028607132494894304
69,13973578.357823633,0.0029153068264978783
70,13668819.110689461,0.0029699004035063257
71,17377168.945051536,0.0030244939805147736
72,15233286.000464505,0.003079087557523221
73,16863832.276214324,0.0031336811345316694
74,17636683.231377985,0.003188274711540117
75,16933634.062137663,0.0032428682885485643
76,18372722.890573528,0.0032974618655570126
77,15747460.642888928,0.00335205544256546
78,18260348.489963993,0.0034066490195739075
79,19759099.380936198,0.003461242596582356
80,19720406.156660665,0.0035158361735908032
81,22595709.931925327,0.0035704297505992507
82,20640829.280604605,0.003625023327607699
83,22217575.931312185,0.0036796169046161465
84,20852570.009885646,0.0037342104816245948
85,22846311.043089714,0.003788804058633042
86,21760516.438039552,0.0038433976356414897
87,23134641.098211505,0.003897991212649938
88,25603974.11951914,0.003952584789658386
89,26099547.4185258,0.004007178366666833
90,29111139.576410245,0.004061771943675282
91,25756206.91993341,0.004116365520683729
92,23553111.92785545,0.0041709590976921765
93,24933315.037866924,0.004225552674700625
94,29382885.01943853,0.004280146251709072
95,30897275.54156648,0.00433473982871752
96,33087562.599553652,0.004389333405725968
97,28879328.138467908,0.0044439269827344155
98,27926517.737463105,0.004498520559742863
99,34286325.10367842,0.004553114136751311
100,34582862.4621972,0.004607707713759759
101,37133033.03516459,0.004662301290768207
102,35100564.33384136,0.0047168948677766545
103,34719534.82978273,0.004771488444785102
104,34447230.07188688,0.00482608202179355
105,39560185.302357204,0.004880675598801998
106,45570459.14185911,0.004935269175810445
107,45247641.34227518,0.0049898627528188935
108,47555815.464478455,0.005044456329827341
109,47827418.628602415,0.005099049906835788
110,45867662.598651856,0.005153643483844237
111,53428353.067270935,0.005208237060852684
112,57862055.7670984,0.0052628306378611316
113,68249429.31023502,0.00531742421486958
114,61151114.42425734,0.005372017791878027
115,57359159.2013315,0.005426611368886475
116,57868363.84104572,0.005481204945894923
117,59049379.750268616,0.0055357985229033705
118,66327036.84332416,0.005590392099911818
119,71231592.09173557,0.005644985676920266
120,64232775.10543225,0.005699579253928714
121,68346038.92450903,0.005754172830937162
122,70305810.23669781,0.0058087664079456095
123,76768745.31155063,0.005863359984954057
124,88996114.58614072,0.005917953561962505
125,101583124.98574091,0.005972547138970953
126,110994328.09326254,0.0060271407159794
127,113120062.22773762,0.0060817342929878485
128,116292912.6763044,0.006136327869996296
129,113910419.39308117,0.006190921447004743
130,108334245.40869488,0.006245515024013192
131,119257801.71242091,0.006300108601021639
132,123641419.64116131,0.006354702178030087
133,122013591.70591116,0.006409295755038535
134,134254676.1736322,0.006463889332046982
135,133765975.29818203,0.00651848290905543
136,142836772.96399817,0.006573076486063878
137,137759230.19893327,0.006627670063072326
138,137419793.09873158,0.006682263640080774
139,131596116.13413163,0.006736857217089221
140,122771168.57984202,0.006791450794097669
