       Step     Time          Energy          fmax
LBFGS:    0 19:45:35      -35.286566        0.936565
LBFGS:    1 19:45:36      -35.349037        0.860086
LBFGS:    2 19:45:36      -35.519161        0.749555
LBFGS:    3 19:45:37      -35.589402        0.284122
LBFGS:    4 19:45:37      -35.603795        0.217283
LBFGS:    5 19:45:38      -35.615170        0.292493
LBFGS:    6 19:45:38      -35.636829        0.382324
LBFGS:    7 19:45:39      -35.692376        0.533400
LBFGS:    8 19:45:39      -35.732545        0.426650
LBFGS:    9 19:45:40      -35.797533        0.127145
LBFGS:   10 19:45:40      -35.804338        0.099072
LBFGS:   11 19:45:41      -35.805810        0.068344
LBFGS:   12 19:45:41      -35.806468        0.074585
LBFGS:   13 19:45:41      -35.809192        0.082539
LBFGS:   14 19:45:42      -35.811473        0.065670
LBFGS:   15 19:45:42      -35.812979        0.035913
LBFGS:   16 19:45:43      -35.813396        0.029026
LBFGS:   17 19:45:43      -35.813497        0.025714
LBFGS:   18 19:45:44      -35.813646        0.024075
LBFGS:   19 19:45:44      -35.814056        0.030701
LBFGS:   20 19:45:45      -35.815038        0.042784
LBFGS:   21 19:45:45      -35.817306        0.060148
LBFGS:   22 19:45:46      -35.821479        0.075969
LBFGS:   23 19:45:46      -35.826686        0.064724
LBFGS:   24 19:45:47      -35.830283        0.033176
LBFGS:   25 19:45:47      -35.831409        0.011635
LBFGS:   26 19:45:48      -35.831529        0.002294
