       Step     Time          Energy          fmax
LBFGS:    0 17:59:47      -34.015748        1.769156
LBFGS:    1 17:59:47      -34.220619        1.621072
LBFGS:    2 17:59:48      -34.599522        1.693421
LBFGS:    3 17:59:48      -34.791687        0.720438
LBFGS:    4 17:59:48      -34.853701        0.340672
LBFGS:    5 17:59:49      -34.873568        0.457281
LBFGS:    6 17:59:49      -34.893108        0.512297
LBFGS:    7 17:59:50      -35.005205        0.551685
LBFGS:    8 17:59:50      -35.059192        0.372778
LBFGS:    9 17:59:51      -35.081065        0.221100
LBFGS:   10 17:59:51      -35.088903        0.181150
LBFGS:   11 17:59:52      -35.096429        0.231391
LBFGS:   12 17:59:52      -35.117918        0.352689
LBFGS:   13 17:59:53      -35.161340        0.485821
LBFGS:   14 17:59:53      -35.184611        0.433782
LBFGS:   15 17:59:54      -35.240760        0.294028
LBFGS:   16 17:59:54      -35.256623        0.114127
LBFGS:   17 17:59:54      -35.264652        0.036054
LBFGS:   18 17:59:55      -35.265058        0.012435
LBFGS:   19 17:59:55      -35.265075        0.010680
LBFGS:   20 17:59:56      -35.265105        0.011971
LBFGS:   21 17:59:56      -35.265198        0.018259
LBFGS:   22 17:59:57      -35.265408        0.029345
LBFGS:   23 17:59:57      -35.265886        0.044911
LBFGS:   24 17:59:58      -35.266752        0.056466
LBFGS:   25 17:59:58      -35.267797        0.049213
LBFGS:   26 17:59:59      -35.268407        0.023014
LBFGS:   27 17:59:59      -35.268536        0.004285
