       Step     Time          Energy          fmax
LBFGS:    0 19:49:01      -35.641163        0.128510
LBFGS:    1 19:49:01      -35.642525        0.121026
LBFGS:    2 19:49:02      -35.662449        0.140765
LBFGS:    3 19:49:03      -35.663946        0.131098
LBFGS:    4 19:49:03      -35.671715        0.030063
LBFGS:    5 19:49:04      -35.671914        0.023240
LBFGS:    6 19:49:05      -35.671982        0.025440
LBFGS:    7 19:49:05      -35.672113        0.027852
LBFGS:    8 19:49:06      -35.672462        0.030853
LBFGS:    9 19:49:06      -35.673164        0.044976
LBFGS:   10 19:49:07      -35.674309        0.064526
LBFGS:   11 19:49:08      -35.675422        0.074137
LBFGS:   12 19:49:08      -35.676201        0.074376
LBFGS:   13 19:49:09      -35.676969        0.072335
LBFGS:   14 19:49:10      -35.678074        0.072384
LBFGS:   15 19:49:10      -35.680150        0.077370
LBFGS:   16 19:49:11      -35.683368        0.080437
LBFGS:   17 19:49:12      -35.686642        0.063070
LBFGS:   18 19:49:12      -35.688667        0.026573
LBFGS:   19 19:49:13      -35.689071        0.004806
