       Step     Time          Energy          fmax
LBFGS:    0 18:11:30      -35.685284        0.251343
LBFGS:    1 18:11:31      -35.689561        0.230579
LBFGS:    2 18:11:32      -35.715810        0.197377
LBFGS:    3 18:11:32      -35.717992        0.188750
LBFGS:    4 18:11:33      -35.745674        0.053640
LBFGS:    5 18:11:34      -35.745904        0.051060
LBFGS:    6 18:11:34      -35.746311        0.048050
LBFGS:    7 18:11:35      -35.747047        0.039823
LBFGS:    8 18:11:36      -35.747846        0.045037
LBFGS:    9 18:11:36      -35.748316        0.043794
LBFGS:   10 18:11:37      -35.748518        0.037428
LBFGS:   11 18:11:38      -35.748725        0.031685
LBFGS:   12 18:11:38      -35.749199        0.045491
LBFGS:   13 18:11:39      -35.750339        0.067374
LBFGS:   14 18:11:40      -35.752897        0.094396
LBFGS:   15 18:11:40      -35.757645        0.115029
LBFGS:   16 18:11:41      -35.764058        0.108234
LBFGS:   17 18:11:42      -35.769305        0.060378
LBFGS:   18 18:11:42      -35.771004        0.008476
