       Step     Time          Energy          fmax
LBFGS:    0 17:57:51      -34.781731        0.498392
LBFGS:    1 17:57:52      -34.802716        0.481148
LBFGS:    2 17:57:53      -35.201783        0.328267
LBFGS:    3 17:57:54      -35.227838        0.201336
LBFGS:    4 17:57:54      -35.235627        0.210846
LBFGS:    5 17:57:55      -35.240516        0.175972
LBFGS:    6 17:57:56      -35.248339        0.067739
LBFGS:    7 17:57:57      -35.249714        0.065446
LBFGS:    8 17:57:57      -35.250592        0.067249
LBFGS:    9 17:57:58      -35.251590        0.066209
LBFGS:   10 17:57:59      -35.253425        0.050850
LBFGS:   11 17:58:00      -35.254615        0.023882
LBFGS:   12 17:58:00      -35.254912        0.004723
