       Step     Time          Energy          fmax
LBFGS:    0 18:22:07      -35.653235        0.562181
LBFGS:    1 18:22:07      -35.687312        0.518904
LBFGS:    2 18:22:08      -35.848945        0.290381
LBFGS:    3 18:22:08      -35.861305        0.193980
LBFGS:    4 18:22:09      -35.865585        0.180961
LBFGS:    5 18:22:09      -35.893500        0.087030
LBFGS:    6 18:22:10      -35.894808        0.078757
LBFGS:    7 18:22:10      -35.896270        0.099103
LBFGS:    8 18:22:11      -35.898743        0.113242
LBFGS:    9 18:22:11      -35.902901        0.108964
LBFGS:   10 18:22:12      -35.906960        0.072356
LBFGS:   11 18:22:12      -35.909073        0.024919
LBFGS:   12 18:22:13      -35.909429        0.012918
LBFGS:   13 18:22:13      -35.909458        0.012196
LBFGS:   14 18:22:14      -35.909494        0.012220
LBFGS:   15 18:22:14      -35.909596        0.013628
LBFGS:   16 18:22:15      -35.909839        0.017568
LBFGS:   17 18:22:15      -35.910443        0.025008
LBFGS:   18 18:22:16      -35.911760        0.034233
LBFGS:   19 18:22:16      -35.914315        0.040209
LBFGS:   20 18:22:17      -35.918797        0.038214
LBFGS:   21 18:22:17      -35.918551        0.054702
LBFGS:   22 18:22:18      -35.921399        0.014859
LBFGS:   23 18:22:18      -35.921774        0.008692
