       Step     Time          Energy          fmax
LBFGS:    0 18:34:30      -35.789027        0.236066
LBFGS:    1 18:34:30      -35.794050        0.217079
LBFGS:    2 18:34:31      -35.822746        0.176241
LBFGS:    3 18:34:31      -35.824539        0.156038
LBFGS:    4 18:34:32      -35.831514        0.093904
LBFGS:    5 18:34:33      -35.837634        0.071465
LBFGS:    6 18:34:33      -35.840572        0.079452
LBFGS:    7 18:34:34      -35.841233        0.075800
LBFGS:    8 18:34:34      -35.841927        0.069999
LBFGS:    9 18:34:35      -35.843161        0.063169
LBFGS:   10 18:34:36      -35.844788        0.057271
LBFGS:   11 18:34:36      -35.845939        0.044889
LBFGS:   12 18:34:37      -35.846323        0.028194
LBFGS:   13 18:34:37      -35.846458        0.030166
LBFGS:   14 18:34:38      -35.846622        0.036479
LBFGS:   15 18:34:39      -35.847077        0.046969
LBFGS:   16 18:34:39      -35.848169        0.061728
LBFGS:   17 18:34:40      -35.850746        0.079864
LBFGS:   18 18:34:40      -35.856132        0.091407
LBFGS:   19 18:34:41      -35.863699        0.069693
LBFGS:   20 18:34:41      -35.865261        0.036218
LBFGS:   21 18:34:42      -35.866055        0.013611
LBFGS:   22 18:34:43      -35.866172        0.002320
