       Step     Time          Energy          fmax
LBFGS:    0 19:05:57      -35.789027        0.236066
LBFGS:    1 19:05:58      -35.794050        0.217079
LBFGS:    2 19:05:59      -35.822745        0.176240
LBFGS:    3 19:05:59      -35.824538        0.156038
LBFGS:    4 19:06:00      -35.831515        0.093899
LBFGS:    5 19:06:01      -35.837634        0.071465
LBFGS:    6 19:06:01      -35.840573        0.079453
LBFGS:    7 19:06:02      -35.841232        0.075800
LBFGS:    8 19:06:02      -35.841927        0.069997
LBFGS:    9 19:06:03      -35.843156        0.063167
LBFGS:   10 19:06:04      -35.844787        0.057270
LBFGS:   11 19:06:04      -35.845939        0.044887
LBFGS:   12 19:06:05      -35.846327        0.028193
LBFGS:   13 19:06:05      -35.846454        0.030167
LBFGS:   14 19:06:06      -35.846622        0.036480
LBFGS:   15 19:06:07      -35.847077        0.046968
LBFGS:   16 19:06:07      -35.848169        0.061731
LBFGS:   17 19:06:08      -35.850746        0.079865
LBFGS:   18 19:06:09      -35.856137        0.091405
LBFGS:   19 19:06:09      -35.863699        0.069685
LBFGS:   20 19:06:10      -35.865263        0.036221
LBFGS:   21 19:06:10      -35.866052        0.013598
LBFGS:   22 19:06:11      -35.866171        0.002319
