       Step     Time          Energy          fmax
LBFGS:    0 18:53:04      -35.207562        1.043017
LBFGS:    1 18:53:05      -35.280459        0.957123
LBFGS:    2 18:53:05      -35.442339        0.922289
LBFGS:    3 18:53:06      -35.540172        0.351148
LBFGS:    4 18:53:06      -35.560015        0.188050
LBFGS:    5 18:53:07      -35.567780        0.259290
LBFGS:    6 18:53:07      -35.577831        0.308329
LBFGS:    7 18:53:08      -35.626059        0.425845
LBFGS:    8 18:53:08      -35.684188        0.570256
LBFGS:    9 18:53:09      -35.724942        0.440934
LBFGS:   10 18:53:09      -35.772157        0.143165
LBFGS:   11 18:53:10      -35.778309        0.117006
LBFGS:   12 18:53:10      -35.780326        0.124717
LBFGS:   13 18:53:11      -35.782727        0.119073
LBFGS:   14 18:53:11      -35.786287        0.091191
LBFGS:   15 18:53:12      -35.789147        0.050925
LBFGS:   16 18:53:12      -35.790484        0.036933
LBFGS:   17 18:53:13      -35.790692        0.027986
LBFGS:   18 18:53:13      -35.790786        0.025506
LBFGS:   19 18:53:14      -35.791123        0.027277
LBFGS:   20 18:53:14      -35.791843        0.034662
LBFGS:   21 18:53:15      -35.793645        0.057430
LBFGS:   22 18:53:15      -35.797160        0.082798
LBFGS:   23 18:53:16      -35.802357        0.087804
LBFGS:   24 18:53:16      -35.807344        0.057497
LBFGS:   25 18:53:17      -35.809448        0.018218
LBFGS:   26 18:53:17      -35.809692        0.002628
