       Step     Time          Energy          fmax
LBFGS:    0 17:49:57      -35.122235        1.153670
LBFGS:    1 17:49:57      -35.207324        1.057997
LBFGS:    2 17:49:58      -35.369164        1.121322
LBFGS:    3 17:49:58      -35.498436        0.421473
LBFGS:    4 17:49:59      -35.525484        0.205162
LBFGS:    5 17:49:59      -35.534532        0.288602
LBFGS:    6 17:50:00      -35.543047        0.318892
LBFGS:    7 17:50:00      -35.588059        0.343473
LBFGS:    8 17:50:01      -35.621295        0.295124
LBFGS:    9 17:50:02      -35.640231        0.226457
LBFGS:   10 17:50:02      -35.649845        0.195095
LBFGS:   11 17:50:03      -35.659027        0.250506
LBFGS:   12 17:50:03      -35.678231        0.336045
LBFGS:   13 17:50:04      -35.708001        0.350798
LBFGS:   14 17:50:04      -35.723768        0.308186
LBFGS:   15 17:50:05      -35.763265        0.063676
LBFGS:   16 17:50:05      -35.766262        0.041969
LBFGS:   17 17:50:06      -35.766745        0.024998
LBFGS:   18 17:50:06      -35.766842        0.024992
LBFGS:   19 17:50:07      -35.767010        0.027289
LBFGS:   20 17:50:07      -35.767619        0.038449
LBFGS:   21 17:50:08      -35.768929        0.057166
LBFGS:   22 17:50:08      -35.771903        0.081053
LBFGS:   23 17:50:09      -35.776776        0.091536
LBFGS:   24 17:50:10      -35.782102        0.071368
LBFGS:   25 17:50:10      -35.785403        0.033353
LBFGS:   26 17:50:11      -35.786154        0.009133
