       Step     Time          Energy          fmax
LBFGS:    0 18:41:28      -35.248082        0.930118
LBFGS:    1 18:41:28      -35.311871        0.853139
LBFGS:    2 18:41:29      -35.491735        0.724436
LBFGS:    3 18:41:29      -35.558964        0.275427
LBFGS:    4 18:41:30      -35.572973        0.215070
LBFGS:    5 18:41:30      -35.584522        0.287204
LBFGS:    6 18:41:31      -35.607078        0.380590
LBFGS:    7 18:41:31      -35.658371        0.536044
LBFGS:    8 18:41:32      -35.695892        0.415361
LBFGS:    9 18:41:32      -35.754683        0.171282
LBFGS:   10 18:41:33      -35.762454        0.099571
LBFGS:   11 18:41:33      -35.764264        0.081779
LBFGS:   12 18:41:34      -35.765485        0.098991
LBFGS:   13 18:41:34      -35.767870        0.109623
LBFGS:   14 18:41:35      -35.771450        0.097892
LBFGS:   15 18:41:35      -35.774654        0.053920
LBFGS:   16 18:41:36      -35.775779        0.026604
LBFGS:   17 18:41:36      -35.775947        0.022976
LBFGS:   18 18:41:37      -35.776016        0.022492
LBFGS:   19 18:41:37      -35.776304        0.023674
LBFGS:   20 18:41:38      -35.776892        0.029839
LBFGS:   21 18:41:38      -35.778416        0.043863
LBFGS:   22 18:41:39      -35.781460        0.058485
LBFGS:   23 18:41:40      -35.786063        0.057977
LBFGS:   24 18:41:40      -35.789939        0.036576
LBFGS:   25 18:41:41      -35.791437        0.014167
LBFGS:   26 18:41:41      -35.791652        0.003426
