       Step     Time          Energy          fmax
LBFGS:    0 19:18:19      -33.653017        1.763500
LBFGS:    1 19:18:20      -33.875983        1.617352
LBFGS:    2 19:18:20      -34.204786        1.899922
LBFGS:    3 19:18:21      -34.464818        0.779760
LBFGS:    4 19:18:21      -34.543584        0.381080
LBFGS:    5 19:18:22      -34.563090        0.395266
LBFGS:    6 19:18:22      -34.576943        0.425921
LBFGS:    7 19:18:23      -34.837425        0.662490
LBFGS:    8 19:18:23      -34.888599        0.590645
LBFGS:    9 19:18:24      -34.942195        0.406378
LBFGS:   10 19:18:24      -34.961934        0.214585
LBFGS:   11 19:18:25      -34.970560        0.162684
LBFGS:   12 19:18:25      -34.975266        0.171570
LBFGS:   13 19:18:26      -34.979931        0.168628
LBFGS:   14 19:18:26      -34.986941        0.140107
LBFGS:   15 19:18:27      -34.992937        0.084132
LBFGS:   16 19:18:27      -34.995780        0.028099
LBFGS:   17 19:18:28      -34.996013        0.006870
