       Step     Time          Energy          fmax
LBFGS:    0 18:46:08      -34.015748        1.769155
LBFGS:    1 18:46:09      -34.220619        1.621072
LBFGS:    2 18:46:09      -34.599518        1.693421
LBFGS:    3 18:46:10      -34.791687        0.720438
LBFGS:    4 18:46:10      -34.853701        0.340670
LBFGS:    5 18:46:11      -34.873568        0.457279
LBFGS:    6 18:46:11      -34.893108        0.512296
LBFGS:    7 18:46:12      -35.005205        0.551698
LBFGS:    8 18:46:12      -35.059188        0.372787
LBFGS:    9 18:46:13      -35.081062        0.221100
LBFGS:   10 18:46:13      -35.088903        0.181149
LBFGS:   11 18:46:14      -35.096429        0.231389
LBFGS:   12 18:46:14      -35.117918        0.352686
LBFGS:   13 18:46:14      -35.161342        0.485821
LBFGS:   14 18:46:15      -35.184610        0.433781
LBFGS:   15 18:46:15      -35.240726        0.294199
LBFGS:   16 18:46:16      -35.256600        0.114235
LBFGS:   17 18:46:16      -35.264653        0.036128
LBFGS:   18 18:46:17      -35.265055        0.012443
LBFGS:   19 18:46:17      -35.265075        0.010681
LBFGS:   20 18:46:18      -35.265105        0.011971
LBFGS:   21 18:46:18      -35.265197        0.018246
LBFGS:   22 18:46:19      -35.265405        0.029326
LBFGS:   23 18:46:19      -35.265886        0.044894
LBFGS:   24 18:46:20      -35.266748        0.056457
LBFGS:   25 18:46:20      -35.267798        0.049242
LBFGS:   26 18:46:21      -35.268405        0.023059
LBFGS:   27 18:46:21      -35.268538        0.004298
