       Step     Time          Energy          fmax
LBFGS:    0 19:34:53      -35.733564        0.572375
LBFGS:    1 19:34:54      -35.763692        0.523758
LBFGS:    2 19:34:54      -35.900246        0.292784
LBFGS:    3 19:34:55      -35.909104        0.220323
LBFGS:    4 19:34:55      -35.915715        0.194867
LBFGS:    5 19:34:56      -35.944847        0.109112
LBFGS:    6 19:34:56      -35.953016        0.109862
LBFGS:    7 19:34:57      -35.954371        0.103906
LBFGS:    8 19:34:58      -35.956712        0.090376
LBFGS:    9 19:34:58      -35.960401        0.106084
LBFGS:   10 19:34:59      -35.965458        0.094210
LBFGS:   11 19:34:59      -35.969152        0.058098
LBFGS:   12 19:35:00      -35.970293        0.030622
LBFGS:   13 19:35:00      -35.970487        0.018554
LBFGS:   14 19:35:01      -35.970539        0.020083
LBFGS:   15 19:35:02      -35.970666        0.022083
LBFGS:   16 19:35:02      -35.970983        0.024975
LBFGS:   17 19:35:03      -35.971771        0.038129
LBFGS:   18 19:35:03      -35.973559        0.059209
LBFGS:   19 19:35:04      -35.977330        0.074668
LBFGS:   20 19:35:04      -35.985089        0.054581
LBFGS:   21 19:35:05      -35.985020        0.032316
LBFGS:   22 19:35:05      -35.988057        0.023265
LBFGS:   23 19:35:06      -35.988593        0.010070
LBFGS:   24 19:35:07      -35.988678        0.001504
