       Step     Time          Energy          fmax
LBFGS:    0 18:15:51      -35.495834        0.573102
LBFGS:    1 18:15:52      -35.513975        0.528256
LBFGS:    2 18:15:52      -35.616288        0.414272
LBFGS:    3 18:15:53      -35.625129        0.351688
LBFGS:    4 18:15:54      -35.653810        0.200458
LBFGS:    5 18:15:54      -35.689580        0.176629
LBFGS:    6 18:15:55      -35.707437        0.128912
LBFGS:    7 18:15:55      -35.712842        0.070431
LBFGS:    8 18:15:56      -35.713762        0.058698
LBFGS:    9 18:15:57      -35.714250        0.057804
LBFGS:   10 18:15:57      -35.716109        0.071933
LBFGS:   11 18:15:58      -35.719918        0.113968
LBFGS:   12 18:15:59      -35.724286        0.138229
LBFGS:   13 18:15:59      -35.729124        0.095503
LBFGS:   14 18:16:00      -35.733015        0.024855
LBFGS:   15 18:16:01      -35.733142        0.027206
LBFGS:   16 18:16:01      -35.733208        0.025491
LBFGS:   17 18:16:02      -35.733989        0.026295
LBFGS:   18 18:16:03      -35.735473        0.036865
LBFGS:   19 18:16:03      -35.739070        0.052062
LBFGS:   20 18:16:04      -35.746109        0.068120
LBFGS:   21 18:16:04      -35.762079        0.083061
LBFGS:   22 18:16:05      -35.773896        0.111475
LBFGS:   23 18:16:06      -35.783905        0.164553
LBFGS:   24 18:16:06      -35.805934        0.176750
LBFGS:   25 18:16:07      -35.824948        0.196354
LBFGS:   26 18:16:08      -35.830199        0.117337
LBFGS:   27 18:16:08      -35.854379        0.064247
LBFGS:   28 18:16:09      -35.858013        0.025520
LBFGS:   29 18:16:10      -35.858557        0.014806
LBFGS:   30 18:16:10      -35.859351        0.009226
