       Step     Time          Energy          fmax
LBFGS:    0 17:59:33      -35.466387        0.878635
LBFGS:    1 17:59:33      -35.519454        0.803662
LBFGS:    2 17:59:34      -35.696768        0.567234
LBFGS:    3 17:59:34      -35.733349        0.227427
LBFGS:    4 17:59:35      -35.742338        0.260102
LBFGS:    5 17:59:35      -35.777384        0.378194
LBFGS:    6 17:59:36      -35.819264        0.431068
LBFGS:    7 17:59:36      -35.862657        0.360904
LBFGS:    8 17:59:37      -35.897287        0.212559
LBFGS:    9 17:59:37      -35.910487        0.084502
LBFGS:   10 17:59:38      -35.911829        0.073181
LBFGS:   11 17:59:38      -35.912785        0.084458
LBFGS:   12 17:59:39      -35.914750        0.091021
LBFGS:   13 17:59:40      -35.917248        0.077548
LBFGS:   14 17:59:40      -35.919224        0.043603
LBFGS:   15 17:59:41      -35.920001        0.031283
LBFGS:   16 17:59:41      -35.920170        0.029193
LBFGS:   17 17:59:42      -35.920293        0.028635
LBFGS:   18 17:59:42      -35.920681        0.030246
LBFGS:   19 17:59:43      -35.921574        0.037734
LBFGS:   20 17:59:43      -35.923747        0.053447
LBFGS:   21 17:59:44      -35.928038        0.068622
LBFGS:   22 17:59:44      -35.934417        0.065964
LBFGS:   23 17:59:45      -35.940866        0.042664
LBFGS:   24 17:59:45      -35.943698        0.029802
LBFGS:   25 17:59:46      -35.944083        0.004888
