       Step     Time          Energy          fmax
LBFGS:    0 19:58:36      -33.869014        1.662356
LBFGS:    1 19:58:36      -34.068808        1.523954
LBFGS:    2 19:58:37      -34.339604        1.889539
LBFGS:    3 19:58:37      -34.613664        0.739901
LBFGS:    4 19:58:38      -34.690390        0.376598
LBFGS:    5 19:58:38      -34.711403        0.397722
LBFGS:    6 19:58:38      -34.726381        0.428524
LBFGS:    7 19:58:39      -34.986386        0.645614
LBFGS:    8 19:58:39      -35.028327        0.508767
LBFGS:    9 19:58:40      -35.069238        0.279987
LBFGS:   10 19:58:40      -35.084220        0.065993
LBFGS:   11 19:58:41      -35.085293        0.039558
LBFGS:   12 19:58:41      -35.085526        0.040037
LBFGS:   13 19:58:42      -35.085773        0.039722
LBFGS:   14 19:58:42      -35.086309        0.035096
LBFGS:   15 19:58:43      -35.086832        0.023132
LBFGS:   16 19:58:43      -35.087126        0.013791
LBFGS:   17 19:58:44      -35.087183        0.007120
