       Step     Time          Energy          fmax
LBFGS:    0 19:17:15      -32.748298        2.152837
LBFGS:    1 19:17:16      -33.071859        1.990936
LBFGS:    2 19:17:16      -33.701582        1.841731
LBFGS:    3 19:17:17      -33.881660        0.884147
LBFGS:    4 19:17:17      -33.959134        0.406646
LBFGS:    5 19:17:18      -33.984481        0.537896
LBFGS:    6 19:17:18      -34.017711        0.661827
LBFGS:    7 19:17:19      -34.158921        0.871463
LBFGS:    8 19:17:19      -34.269336        0.632844
LBFGS:    9 19:17:19      -34.316859        0.269098
LBFGS:   10 19:17:20      -34.327121        0.048749
LBFGS:   11 19:17:20      -34.327493        0.002453
