       Step     Time          Energy          fmax
LBFGS:    0 17:56:46      -33.494500        1.946034
LBFGS:    1 17:56:47      -33.748286        1.789409
LBFGS:    2 17:56:47      -34.239626        1.753976
LBFGS:    3 17:56:48      -34.422472        0.792173
LBFGS:    4 17:56:48      -34.491089        0.367461
LBFGS:    5 17:56:49      -34.513158        0.494018
LBFGS:    6 17:56:49      -34.538028        0.575447
LBFGS:    7 17:56:50      -34.656631        0.673917
LBFGS:    8 17:56:50      -34.726065        0.420565
LBFGS:    9 17:56:51      -34.753011        0.200092
LBFGS:   10 17:56:51      -34.758905        0.106661
LBFGS:   11 17:56:51      -34.760869        0.116833
LBFGS:   12 17:56:52      -34.766725        0.176671
LBFGS:   13 17:56:52      -34.788902        0.393579
LBFGS:   14 17:56:53      -34.760754        0.788181
LBFGS:   15 17:56:53      -34.836382        0.556744
LBFGS:   16 17:56:54      -34.865462        0.570403
LBFGS:   17 17:56:54      -34.789404        0.527385
LBFGS:   18 17:56:55      -34.979822        0.342398
LBFGS:   19 17:56:55      -35.007471        0.205672
LBFGS:   20 17:56:55      -35.023096        0.034080
LBFGS:   21 17:56:56      -35.023352        0.013417
LBFGS:   22 17:56:56      -35.023385        0.009607
