       Step     Time          Energy          fmax
LBFGS:    0 18:53:40      -35.332778        1.095186
LBFGS:    1 18:53:41      -35.402722        1.004030
LBFGS:    2 18:53:41      -35.611256        0.839651
LBFGS:    3 18:53:42      -35.673698        0.276183
LBFGS:    4 18:53:42      -35.688064        0.301162
LBFGS:    5 18:53:43      -35.705215        0.386816
LBFGS:    6 18:53:43      -35.729855        0.410975
LBFGS:    7 18:53:44      -35.774918        0.305885
LBFGS:    8 18:53:44      -35.797792        0.186721
LBFGS:    9 18:53:45      -35.805346        0.106158
LBFGS:   10 18:53:45      -35.807656        0.103909
LBFGS:   11 18:53:46      -35.809814        0.120833
LBFGS:   12 18:53:46      -35.817722        0.177061
LBFGS:   13 18:53:47      -35.843727        0.384515
LBFGS:   14 18:53:48      -35.857618        0.381993
LBFGS:   15 18:53:48      -35.891182        0.236871
LBFGS:   16 18:53:49      -35.913588        0.050862
LBFGS:   17 18:53:49      -35.914570        0.039932
LBFGS:   18 18:53:50      -35.914929        0.028299
LBFGS:   19 18:53:50      -35.915045        0.026203
LBFGS:   20 18:53:51      -35.915392        0.029014
LBFGS:   21 18:53:51      -35.916213        0.037154
LBFGS:   22 18:53:52      -35.918278        0.051546
LBFGS:   23 18:53:52      -35.922714        0.068140
LBFGS:   24 18:53:53      -35.930240        0.073598
LBFGS:   25 18:53:53      -35.939235        0.056669
LBFGS:   26 18:53:54      -35.945535        0.025147
LBFGS:   27 18:53:55      -35.946044        0.008474
