       Step     Time          Energy          fmax
LBFGS:    0 19:46:04      -33.580380        1.943302
LBFGS:    1 19:46:05      -33.828437        1.787974
LBFGS:    2 19:46:05      -34.338409        1.696148
LBFGS:    3 19:46:06      -34.503667        0.768639
LBFGS:    4 19:46:06      -34.568030        0.359251
LBFGS:    5 19:46:07      -34.592570        0.530953
LBFGS:    6 19:46:07      -34.623825        0.628515
LBFGS:    7 19:46:07      -34.744613        0.707442
LBFGS:    8 19:46:08      -34.817395        0.430441
LBFGS:    9 19:46:08      -34.844327        0.175002
LBFGS:   10 19:46:09      -34.849084        0.056137
LBFGS:   11 19:46:09      -34.849554        0.051179
LBFGS:   12 19:46:10      -34.850311        0.065460
LBFGS:   13 19:46:10      -34.853606        0.144699
LBFGS:   14 19:46:11      -34.871840        0.523759
LBFGS:   15 19:46:11      -34.779938        0.883516
LBFGS:   16 19:46:12      -34.894390        0.585607
LBFGS:   17 19:46:12      -34.914392        0.592666
LBFGS:   18 19:46:12      -34.894177        0.553018
LBFGS:   19 19:46:13      -35.042010        0.359283
LBFGS:   20 19:46:13      -35.073880        0.228063
LBFGS:   21 19:46:14      -35.092940        0.029890
LBFGS:   22 19:46:14      -35.093266        0.012765
LBFGS:   23 19:46:15      -35.093344        0.011779
LBFGS:   24 19:46:15      -35.093363        0.010674
LBFGS:   25 19:46:16      -35.093427        0.012788
LBFGS:   26 19:46:16      -35.093588        0.016266
LBFGS:   27 19:46:17      -35.093968        0.020722
LBFGS:   28 19:46:17      -35.094731        0.030987
LBFGS:   29 19:46:17      -35.095815        0.033034
LBFGS:   30 19:46:18      -35.096589        0.019183
LBFGS:   31 19:46:18      -35.096780        0.005006
