       Step     Time          Energy          fmax
LBFGS:    0 17:55:50      -35.705302        0.544467
LBFGS:    1 17:55:51      -35.724227        0.498560
LBFGS:    2 17:55:52      -35.811510        0.324954
LBFGS:    3 17:55:52      -35.818043        0.266509
LBFGS:    4 17:55:53      -35.831865        0.203275
LBFGS:    5 17:55:53      -35.871601        0.195998
LBFGS:    6 17:55:54      -35.904255        0.169689
LBFGS:    7 17:55:55      -35.911687        0.115936
LBFGS:    8 17:55:55      -35.914873        0.071514
LBFGS:    9 17:55:56      -35.915356        0.060356
LBFGS:   10 17:55:57      -35.915927        0.051557
LBFGS:   11 17:55:57      -35.917273        0.046915
LBFGS:   12 17:55:58      -35.918681        0.040504
LBFGS:   13 17:55:58      -35.919532        0.040492
LBFGS:   14 17:55:59      -35.919837        0.045453
LBFGS:   15 17:56:00      -35.920108        0.049181
LBFGS:   16 17:56:00      -35.920704        0.054964
LBFGS:   17 17:56:01      -35.922148        0.065158
LBFGS:   18 17:56:01      -35.925556        0.079229
LBFGS:   19 17:56:02      -35.932612        0.087119
LBFGS:   20 17:56:03      -35.941426        0.077040
LBFGS:   21 17:56:03      -35.945720        0.062733
LBFGS:   22 17:56:04      -35.949637        0.026681
LBFGS:   23 17:56:05      -35.949986        0.003304
