       Step     Time          Energy          fmax
LBFGS:    0 18:44:08      -35.806492        0.343913
LBFGS:    1 18:44:09      -35.816169        0.315036
LBFGS:    2 18:44:09      -35.865363        0.218493
LBFGS:    3 18:44:10      -35.868296        0.192231
LBFGS:    4 18:44:10      -35.879072        0.124690
LBFGS:    5 18:44:11      -35.891341        0.099066
LBFGS:    6 18:44:12      -35.897542        0.100464
LBFGS:    7 18:44:12      -35.898718        0.090604
LBFGS:    8 18:44:13      -35.899726        0.078718
LBFGS:    9 18:44:13      -35.901134        0.068221
LBFGS:   10 18:44:14      -35.903383        0.062050
LBFGS:   11 18:44:15      -35.905287        0.052340
LBFGS:   12 18:44:15      -35.906018        0.032001
LBFGS:   13 18:44:16      -35.906188        0.028869
LBFGS:   14 18:44:16      -35.906316        0.033191
LBFGS:   15 18:44:17      -35.906659        0.040775
LBFGS:   16 18:44:18      -35.907486        0.051969
LBFGS:   17 18:44:18      -35.909495        0.067370
LBFGS:   18 18:44:19      -35.913865        0.089736
LBFGS:   19 18:44:19      -35.921924        0.091395
LBFGS:   20 18:44:20      -35.925529        0.042474
LBFGS:   21 18:44:20      -35.927030        0.037063
LBFGS:   22 18:44:21      -35.927629        0.013713
LBFGS:   23 18:44:22      -35.927715        0.002269
