       Step     Time          Energy          fmax
LBFGS:    0 18:31:01      -35.866513        0.336909
LBFGS:    1 18:31:01      -35.877375        0.308017
LBFGS:    2 18:31:02      -35.929518        0.184576
LBFGS:    3 18:31:02      -35.931935        0.159231
LBFGS:    4 18:31:03      -35.937750        0.118401
LBFGS:    5 18:31:03      -35.946070        0.081343
LBFGS:    6 18:31:04      -35.951157        0.088707
LBFGS:    7 18:31:05      -35.952342        0.082417
LBFGS:    8 18:31:05      -35.953068        0.073371
LBFGS:    9 18:31:06      -35.954373        0.061272
LBFGS:   10 18:31:06      -35.956311        0.063841
LBFGS:   11 18:31:07      -35.958390        0.050457
LBFGS:   12 18:31:07      -35.959316        0.033475
LBFGS:   13 18:31:08      -35.959521        0.019541
LBFGS:   14 18:31:09      -35.959590        0.022979
LBFGS:   15 18:31:09      -35.959723        0.027306
LBFGS:   16 18:31:10      -35.960067        0.034170
LBFGS:   17 18:31:10      -35.960915        0.044134
LBFGS:   18 18:31:11      -35.962868        0.060472
LBFGS:   19 18:31:11      -35.966996        0.078514
LBFGS:   20 18:31:12      -35.974170        0.056158
LBFGS:   21 18:31:13      -35.974795        0.020402
LBFGS:   22 18:31:13      -35.975860        0.021467
LBFGS:   23 18:31:14      -35.976014        0.012059
LBFGS:   24 18:31:14      -35.976083        0.001322
