       Step     Time          Energy          fmax
LBFGS:    0 18:03:51      -35.899589        0.284863
LBFGS:    1 18:03:52      -35.907909        0.261340
LBFGS:    2 18:03:53      -35.952154        0.118471
LBFGS:    3 18:03:53      -35.953657        0.089337
LBFGS:    4 18:03:54      -35.954854        0.074534
LBFGS:    5 18:03:54      -35.957697        0.045036
LBFGS:    6 18:03:55      -35.958632        0.028974
LBFGS:    7 18:03:55      -35.958887        0.029914
LBFGS:    8 18:03:56      -35.958995        0.029219
LBFGS:    9 18:03:57      -35.959306        0.028289
LBFGS:   10 18:03:57      -35.959790        0.029227
LBFGS:   11 18:03:58      -35.960421        0.028439
LBFGS:   12 18:03:58      -35.960758        0.020552
LBFGS:   13 18:03:59      -35.960840        0.012685
LBFGS:   14 18:04:00      -35.960861        0.010551
LBFGS:   15 18:04:00      -35.960890        0.013397
LBFGS:   16 18:04:01      -35.960964        0.018043
LBFGS:   17 18:04:01      -35.961149        0.024818
LBFGS:   18 18:04:02      -35.961612        0.034275
LBFGS:   19 18:04:03      -35.962657        0.044899
LBFGS:   20 18:04:03      -35.965050        0.052312
LBFGS:   21 18:04:04      -35.967836        0.048364
LBFGS:   22 18:04:04      -35.968987        0.022049
LBFGS:   23 18:04:05      -35.969596        0.010462
LBFGS:   24 18:04:06      -35.969679        0.002419
