       Step     Time          Energy          fmax
LBFGS:    0 19:04:31      -35.905331        0.269344
LBFGS:    1 19:04:31      -35.912692        0.247287
LBFGS:    2 19:04:32      -35.951694        0.121471
LBFGS:    3 19:04:33      -35.953117        0.095202
LBFGS:    4 19:04:33      -35.954485        0.078758
LBFGS:    5 19:04:34      -35.957418        0.049682
LBFGS:    6 19:04:34      -35.958594        0.035011
LBFGS:    7 19:04:35      -35.958941        0.037253
LBFGS:    8 19:04:36      -35.959098        0.036168
LBFGS:    9 19:04:36      -35.959502        0.034242
LBFGS:   10 19:04:37      -35.960143        0.034270
LBFGS:   11 19:04:37      -35.960962        0.032925
LBFGS:   12 19:04:38      -35.961398        0.023995
LBFGS:   13 19:04:38      -35.961503        0.014987
LBFGS:   14 19:04:39      -35.961530        0.012995
LBFGS:   15 19:04:40      -35.961577        0.016466
LBFGS:   16 19:04:40      -35.961686        0.022059
LBFGS:   17 19:04:41      -35.961964        0.030141
LBFGS:   18 19:04:41      -35.962638        0.040995
LBFGS:   19 19:04:42      -35.964132        0.052054
LBFGS:   20 19:04:43      -35.967407        0.056177
LBFGS:   21 19:04:43      -35.968954        0.041230
LBFGS:   22 19:04:44      -35.970801        0.022738
LBFGS:   23 19:04:44      -35.971349        0.011316
LBFGS:   24 19:04:45      -35.971439        0.002005
