       Step     Time          Energy          fmax
LBFGS:    0 17:56:20      -34.291712        1.444667
LBFGS:    1 17:56:20      -34.447461        1.324081
LBFGS:    2 17:56:21      -34.608433        1.845833
LBFGS:    3 17:56:21      -34.910964        0.637909
LBFGS:    4 17:56:22      -34.980534        0.354941
LBFGS:    5 17:56:22      -35.004659        0.400934
LBFGS:    6 17:56:22      -35.022388        0.431961
LBFGS:    7 17:56:23      -35.171369        0.548006
LBFGS:    8 17:56:23      -35.217345        0.351378
LBFGS:    9 17:56:24      -35.240497        0.155476
LBFGS:   10 17:56:24      -35.247584        0.082524
LBFGS:   11 17:56:25      -35.249129        0.062425
LBFGS:   12 17:56:25      -35.249890        0.073616
LBFGS:   13 17:56:26      -35.251637        0.083553
LBFGS:   14 17:56:26      -35.253974        0.076538
LBFGS:   15 17:56:27      -35.255950        0.047972
LBFGS:   16 17:56:27      -35.256827        0.017702
LBFGS:   17 17:56:28      -35.256996        0.008074
