       Step     Time          Energy          fmax
LBFGS:    0 18:42:41      -34.986553        1.284152
LBFGS:    1 18:42:41      -35.090357        1.174228
LBFGS:    2 18:42:42      -35.255379        1.343473
LBFGS:    3 18:42:42      -35.426644        0.494416
LBFGS:    4 18:42:43      -35.462673        0.237732
LBFGS:    5 18:42:43      -35.474394        0.329852
LBFGS:    6 18:42:44      -35.483815        0.353706
LBFGS:    7 18:42:44      -35.542312        0.326716
LBFGS:    8 18:42:45      -35.567283        0.208373
LBFGS:    9 18:42:46      -35.576279        0.125283
LBFGS:   10 18:42:46      -35.579004        0.105776
LBFGS:   11 18:42:47      -35.581382        0.127149
LBFGS:   12 18:42:47      -35.588341        0.183198
LBFGS:   13 18:42:48      -35.613997        0.311067
LBFGS:   14 18:42:48      -35.517839        0.480582
LBFGS:   15 18:42:49      -35.637252        0.319398
LBFGS:   16 18:42:49      -35.652150        0.305073
LBFGS:   17 18:42:50      -35.660407        0.247259
LBFGS:   18 18:42:50      -35.689344        0.174331
LBFGS:   19 18:42:51      -35.698044        0.106559
LBFGS:   20 18:42:51      -35.703213        0.031051
LBFGS:   21 18:42:52      -35.703420        0.022660
LBFGS:   22 18:42:52      -35.703497        0.024961
LBFGS:   23 18:42:53      -35.704043        0.036407
LBFGS:   24 18:42:53      -35.705048        0.049529
LBFGS:   25 18:42:54      -35.707645        0.068138
LBFGS:   26 18:42:54      -35.712201        0.077514
LBFGS:   27 18:42:55      -35.717663        0.058503
LBFGS:   28 18:42:55      -35.720367        0.022601
LBFGS:   29 18:42:56      -35.720769        0.004731
