       Step     Time          Energy          fmax
LBFGS:    0 18:02:30      -35.267494        1.060329
LBFGS:    1 18:02:30      -35.338528        0.975012
LBFGS:    2 18:02:31      -35.501745        0.943437
LBFGS:    3 18:02:32      -35.597222        0.349756
LBFGS:    4 18:02:32      -35.616513        0.214132
LBFGS:    5 18:02:33      -35.625953        0.300583
LBFGS:    6 18:02:33      -35.638775        0.348009
LBFGS:    7 18:02:34      -35.685248        0.394730
LBFGS:    8 18:02:34      -35.735437        0.429099
LBFGS:    9 18:02:35      -35.770283        0.349082
LBFGS:   10 18:02:35      -35.793722        0.215065
LBFGS:   11 18:02:36      -35.806321        0.253621
LBFGS:   12 18:02:36      -35.816894        0.268270
LBFGS:   13 18:02:37      -35.832099        0.235623
LBFGS:   14 18:02:37      -35.843508        0.157807
LBFGS:   15 18:02:38      -35.852601        0.079767
LBFGS:   16 18:02:38      -35.855058        0.030278
LBFGS:   17 18:02:39      -35.855186        0.027801
LBFGS:   18 18:02:39      -35.855344        0.026097
LBFGS:   19 18:02:40      -35.855717        0.027243
LBFGS:   20 18:02:40      -35.856681        0.035802
LBFGS:   21 18:02:41      -35.858877        0.053593
LBFGS:   22 18:02:41      -35.863146        0.073702
LBFGS:   23 18:02:42      -35.869345        0.076920
LBFGS:   24 18:02:42      -35.875625        0.048711
LBFGS:   25 18:02:43      -35.878299        0.012386
LBFGS:   26 18:02:43      -35.878656        0.001741
