       Step     Time          Energy          fmax
LBFGS:    0 19:31:17      -34.841327        1.202826
LBFGS:    1 19:31:18      -34.948274        1.099159
LBFGS:    2 19:31:18      -35.104569        1.325781
LBFGS:    3 19:31:19      -35.300373        0.452852
LBFGS:    4 19:31:19      -35.338491        0.251022
LBFGS:    5 19:31:20      -35.351405        0.290947
LBFGS:    6 19:31:20      -35.362697        0.324297
LBFGS:    7 19:31:21      -35.442210        0.417485
LBFGS:    8 19:31:21      -35.489537        0.361915
LBFGS:    9 19:31:22      -35.512843        0.243272
LBFGS:   10 19:31:22      -35.530745        0.091554
LBFGS:   11 19:31:23      -35.531963        0.060307
LBFGS:   12 19:31:23      -35.532760        0.075565
LBFGS:   13 19:31:24      -35.534220        0.086888
LBFGS:   14 19:31:24      -35.536424        0.081218
LBFGS:   15 19:31:25      -35.538279        0.051858
LBFGS:   16 19:31:25      -35.539151        0.023126
LBFGS:   17 19:31:26      -35.539326        0.018668
LBFGS:   18 19:31:26      -35.539368        0.017890
LBFGS:   19 19:31:27      -35.539482        0.018132
LBFGS:   20 19:31:27      -35.539741        0.021947
LBFGS:   21 19:31:28      -35.540415        0.032350
LBFGS:   22 19:31:28      -35.541892        0.047036
LBFGS:   23 19:31:29      -35.544495        0.055318
LBFGS:   24 19:31:29      -35.547119        0.041630
LBFGS:   25 19:31:30      -35.548194        0.017590
LBFGS:   26 19:31:30      -35.548396        0.004066
