       Step     Time          Energy          fmax
LBFGS:    0 18:22:51      -34.902658        0.419395
LBFGS:    1 18:22:52      -34.920289        0.410434
LBFGS:    2 18:22:53      -35.320015        0.134460
LBFGS:    3 18:22:53      -35.334390        0.080323
LBFGS:    4 18:22:54      -35.341290        0.051697
LBFGS:    5 18:22:55      -35.341541        0.048708
LBFGS:    6 18:22:56      -35.342315        0.040819
LBFGS:    7 18:22:56      -35.343234        0.035725
LBFGS:    8 18:22:57      -35.344128        0.032211
LBFGS:    9 18:22:58      -35.344417        0.023735
LBFGS:   10 18:22:59      -35.344492        0.014977
LBFGS:   11 18:22:59      -35.344534        0.011154
LBFGS:   12 18:23:00      -35.344562        0.005093
