       Step     Time          Energy          fmax
LBFGS:    0 19:20:46      -35.655480        0.370394
LBFGS:    1 19:20:46      -35.663861        0.338690
LBFGS:    2 19:20:47      -35.708110        0.249119
LBFGS:    3 19:20:48      -35.711502        0.233702
LBFGS:    4 19:20:48      -35.759988        0.067128
LBFGS:    5 19:20:49      -35.764761        0.039266
LBFGS:    6 19:20:50      -35.765153        0.032140
LBFGS:    7 19:20:50      -35.765282        0.032353
LBFGS:    8 19:20:51      -35.765494        0.034924
LBFGS:    9 19:20:51      -35.766070        0.044421
LBFGS:   10 19:20:52      -35.767248        0.061769
LBFGS:   11 19:20:53      -35.769268        0.080633
LBFGS:   12 19:20:53      -35.771528        0.083873
LBFGS:   13 19:20:54      -35.773170        0.071674
LBFGS:   14 19:20:55      -35.774319        0.089917
LBFGS:   15 19:20:55      -35.775952        0.107349
LBFGS:   16 19:20:56      -35.779542        0.125529
LBFGS:   17 19:20:56      -35.786289        0.123594
LBFGS:   18 19:20:57      -35.791095        0.080742
LBFGS:   19 19:20:58      -35.793686        0.048945
LBFGS:   20 19:20:58      -35.795287        0.004353
