       Step     Time          Energy          fmax
LBFGS:    0 18:04:06      -35.877142        0.345599
LBFGS:    1 18:04:07      -35.890140        0.315588
LBFGS:    2 18:04:08      -35.952187        0.170096
LBFGS:    3 18:04:08      -35.954695        0.140050
LBFGS:    4 18:04:09      -35.957969        0.115775
LBFGS:    5 18:04:09      -35.964803        0.075347
LBFGS:    6 18:04:10      -35.968770        0.073309
LBFGS:    7 18:04:11      -35.969927        0.071192
LBFGS:    8 18:04:11      -35.970431        0.065156
LBFGS:    9 18:04:12      -35.971495        0.054631
LBFGS:   10 18:04:12      -35.973072        0.059964
LBFGS:   11 18:04:13      -35.975046        0.046157
LBFGS:   12 18:04:14      -35.976056        0.032531
LBFGS:   13 18:04:14      -35.976285        0.018177
LBFGS:   14 18:04:15      -35.976333        0.016555
LBFGS:   15 18:04:15      -35.976384        0.019298
LBFGS:   16 18:04:16      -35.976546        0.024307
LBFGS:   17 18:04:17      -35.976932        0.031390
LBFGS:   18 18:04:17      -35.977874        0.041076
LBFGS:   19 18:04:18      -35.979954        0.057639
LBFGS:   20 18:04:18      -35.984480        0.061998
LBFGS:   21 18:04:19      -35.988607        0.020830
LBFGS:   22 18:04:20      -35.989300        0.026075
LBFGS:   23 18:04:20      -35.989815        0.012699
LBFGS:   24 18:04:21      -35.989881        0.004015
