       Step     Time          Energy          fmax
LBFGS:    0 19:44:41      -35.802363        0.462709
LBFGS:    1 19:44:41      -35.825104        0.424389
LBFGS:    2 19:44:42      -35.931473        0.220744
LBFGS:    3 19:44:42      -35.936578        0.170792
LBFGS:    4 19:44:43      -35.940482        0.150259
LBFGS:    5 19:44:43      -35.954398        0.086050
LBFGS:    6 19:44:44      -35.960046        0.088730
LBFGS:    7 19:44:44      -35.961374        0.085980
LBFGS:    8 19:44:45      -35.962233        0.079208
LBFGS:    9 19:44:45      -35.964330        0.073666
LBFGS:   10 19:44:46      -35.967178        0.077626
LBFGS:   11 19:44:47      -35.970160        0.051780
LBFGS:   12 19:44:47      -35.971314        0.031387
LBFGS:   13 19:44:48      -35.971529        0.016284
LBFGS:   14 19:44:48      -35.971572        0.016076
LBFGS:   15 19:44:49      -35.971626        0.018207
LBFGS:   16 19:44:49      -35.971787        0.022078
LBFGS:   17 19:44:50      -35.972178        0.027521
LBFGS:   18 19:44:50      -35.973124        0.038786
LBFGS:   19 19:44:51      -35.975217        0.056546
LBFGS:   20 19:44:51      -35.979835        0.059680
LBFGS:   21 19:44:52      -35.985717        0.015305
LBFGS:   22 19:44:52      -35.985818        0.017707
LBFGS:   23 19:44:53      -35.986132        0.006352
