       Step     Time          Energy          fmax
LBFGS:    0 18:06:44      -34.735997        1.326298
LBFGS:    1 18:06:45      -34.859090        1.212106
LBFGS:    2 18:06:45      -34.943502        1.699950
LBFGS:    3 18:06:45      -35.230764        0.571272
LBFGS:    4 18:06:46      -35.284337        0.300071
LBFGS:    5 18:06:46      -35.300433        0.324185
LBFGS:    6 18:06:47      -35.309992        0.337175
LBFGS:    7 18:06:47      -35.471751        0.376299
LBFGS:    8 18:06:48      -35.494730        0.246845
LBFGS:    9 18:06:48      -35.511943        0.048182
LBFGS:   10 18:06:49      -35.513280        0.026265
LBFGS:   11 18:06:49      -35.513412        0.031721
LBFGS:   12 18:06:50      -35.513515        0.032685
LBFGS:   13 18:06:50      -35.514035        0.030919
LBFGS:   14 18:06:51      -35.514509        0.033111
LBFGS:   15 18:06:51      -35.514896        0.033017
LBFGS:   16 18:06:52      -35.515046        0.027909
LBFGS:   17 18:06:52      -35.515153        0.025211
LBFGS:   18 18:06:53      -35.515382        0.030750
LBFGS:   19 18:06:53      -35.515933        0.041977
LBFGS:   20 18:06:54      -35.517183        0.056335
LBFGS:   21 18:06:54      -35.519427        0.074034
LBFGS:   22 18:06:54      -35.521995        0.065840
LBFGS:   23 18:06:55      -35.523542        0.031426
LBFGS:   24 18:06:55      -35.523863        0.005705
