       Step     Time          Energy          fmax
LBFGS:    0 18:51:07      -35.446470        0.228847
LBFGS:    1 18:51:08      -35.451357        0.220108
LBFGS:    2 18:51:09      -35.531320        0.105432
LBFGS:    3 18:51:10      -35.532354        0.095488
LBFGS:    4 18:51:10      -35.534922        0.048851
LBFGS:    5 18:51:11      -35.535679        0.038638
LBFGS:    6 18:51:12      -35.536006        0.041450
LBFGS:    7 18:51:12      -35.536412        0.044508
LBFGS:    8 18:51:13      -35.537447        0.052762
LBFGS:    9 18:51:14      -35.539185        0.054944
LBFGS:   10 18:51:14      -35.540485        0.035013
LBFGS:   11 18:51:15      -35.540995        0.016064
LBFGS:   12 18:51:16      -35.541119        0.012876
LBFGS:   13 18:51:17      -35.541135        0.013374
LBFGS:   14 18:51:17      -35.541413        0.018651
LBFGS:   15 18:51:18      -35.541892        0.025051
LBFGS:   16 18:51:19      -35.543120        0.034644
LBFGS:   17 18:51:19      -35.545293        0.039278
LBFGS:   18 18:51:20      -35.548223        0.033242
LBFGS:   19 18:51:21      -35.549519        0.011631
LBFGS:   20 18:51:21      -35.549637        0.002659
