       Step     Time          Energy          fmax
LBFGS:    0 17:58:52      -35.799629        0.448757
LBFGS:    1 17:58:53      -35.814890        0.409794
LBFGS:    2 17:58:53      -35.886325        0.255124
LBFGS:    3 17:58:54      -35.890587        0.219860
LBFGS:    4 17:58:54      -35.903400        0.155842
LBFGS:    5 17:58:55      -35.924405        0.132270
LBFGS:    6 17:58:55      -35.936608        0.125559
LBFGS:    7 17:58:56      -35.938750        0.106328
LBFGS:    8 17:58:57      -35.940264        0.083991
LBFGS:    9 17:58:57      -35.941528        0.075434
LBFGS:   10 17:58:58      -35.944211        0.078070
LBFGS:   11 17:58:58      -35.946902        0.056975
LBFGS:   12 17:58:59      -35.948271        0.037014
LBFGS:   13 17:59:00      -35.948563        0.027612
LBFGS:   14 17:59:00      -35.948671        0.030468
LBFGS:   15 17:59:01      -35.948904        0.034330
LBFGS:   16 17:59:01      -35.949488        0.041032
LBFGS:   17 17:59:02      -35.950910        0.054681
LBFGS:   18 17:59:02      -35.954138        0.084044
LBFGS:   19 17:59:03      -35.960683        0.100345
LBFGS:   20 17:59:04      -35.968768        0.061954
LBFGS:   21 17:59:04      -35.970365        0.039717
LBFGS:   22 17:59:05      -35.971426        0.009241
