       Step     Time          Energy          fmax
LBFGS:    0 18:46:22      -35.400777        0.851116
LBFGS:    1 18:46:22      -35.454694        0.781779
LBFGS:    2 18:46:23      -35.634947        0.617035
LBFGS:    3 18:46:23      -35.682571        0.246657
LBFGS:    4 18:46:24      -35.693743        0.266670
LBFGS:    5 18:46:24      -35.724029        0.367835
LBFGS:    6 18:46:25      -35.761174        0.423652
LBFGS:    7 18:46:25      -35.801036        0.375108
LBFGS:    8 18:46:26      -35.833062        0.241313
LBFGS:    9 18:46:26      -35.846972        0.114154
LBFGS:   10 18:46:27      -35.849120        0.098964
LBFGS:   11 18:46:27      -35.851417        0.120151
LBFGS:   12 18:46:28      -35.855585        0.131896
LBFGS:   13 18:46:28      -35.860940        0.114644
LBFGS:   14 18:46:29      -35.865103        0.067185
LBFGS:   15 18:46:29      -35.866880        0.026777
LBFGS:   16 18:46:30      -35.867151        0.022972
LBFGS:   17 18:46:30      -35.867223        0.022733
LBFGS:   18 18:46:31      -35.867437        0.023578
LBFGS:   19 18:46:32      -35.867906        0.027225
LBFGS:   20 18:46:32      -35.869122        0.036267
LBFGS:   21 18:46:33      -35.871727        0.048302
LBFGS:   22 18:46:33      -35.876375        0.053865
LBFGS:   23 18:46:34      -35.882076        0.043176
LBFGS:   24 18:46:34      -35.885867        0.021436
LBFGS:   25 18:46:35      -35.886391        0.009699
