       Step     Time          Energy          fmax
LBFGS:    0 18:17:05      -35.621356        0.785950
LBFGS:    1 18:17:05      -35.661826        0.715339
LBFGS:    2 18:17:06      -35.811450        0.415638
LBFGS:    3 18:17:07      -35.827063        0.246863
LBFGS:    4 18:17:07      -35.833902        0.243881
LBFGS:    5 18:17:08      -35.939741        0.244271
LBFGS:    6 18:17:08      -35.965926        0.067283
LBFGS:    7 18:17:09      -35.968964        0.052181
LBFGS:    8 18:17:09      -35.969476        0.057635
LBFGS:    9 18:17:10      -35.970146        0.063900
LBFGS:   10 18:17:10      -35.971142        0.064197
LBFGS:   11 18:17:11      -35.972494        0.050747
LBFGS:   12 18:17:12      -35.973520        0.041371
LBFGS:   13 18:17:12      -35.973955        0.039717
LBFGS:   14 18:17:13      -35.974126        0.036588
LBFGS:   15 18:17:13      -35.974391        0.034334
LBFGS:   16 18:17:14      -35.975086        0.037958
LBFGS:   17 18:17:14      -35.976747        0.054015
LBFGS:   18 18:17:15      -35.980368        0.072201
LBFGS:   19 18:17:15      -35.986557        0.084509
LBFGS:   20 18:17:16      -35.994596        0.069146
LBFGS:   21 18:17:16      -36.000532        0.049734
LBFGS:   22 18:17:17      -36.001542        0.013024
LBFGS:   23 18:17:18      -36.001651        0.003122
