       Step     Time          Energy          fmax
LBFGS:    0 18:50:18      -35.045237        0.938589
LBFGS:    1 18:50:19      -35.120639        0.856562
LBFGS:    2 18:50:20      -35.372565        0.630169
LBFGS:    3 18:50:20      -35.426505        0.235575
LBFGS:    4 18:50:20      -35.437738        0.227374
LBFGS:    5 18:50:21      -35.455652        0.292322
LBFGS:    6 18:50:21      -35.486226        0.368609
LBFGS:    7 18:50:22      -35.517067        0.395518
LBFGS:    8 18:50:22      -35.540881        0.281464
LBFGS:    9 18:50:23      -35.562445        0.132581
LBFGS:   10 18:50:23      -35.565012        0.098947
LBFGS:   11 18:50:24      -35.567662        0.129582
LBFGS:   12 18:50:24      -35.572162        0.151535
LBFGS:   13 18:50:25      -35.579103        0.147529
LBFGS:   14 18:50:25      -35.585274        0.106743
LBFGS:   15 18:50:26      -35.589141        0.048782
LBFGS:   16 18:50:26      -35.590385        0.014666
LBFGS:   17 18:50:27      -35.590456        0.012995
LBFGS:   18 18:50:27      -35.590484        0.012918
LBFGS:   19 18:50:28      -35.590559        0.013256
LBFGS:   20 18:50:28      -35.590733        0.014789
LBFGS:   21 18:50:29      -35.591177        0.018675
LBFGS:   22 18:50:29      -35.592174        0.024648
LBFGS:   23 18:50:30      -35.594002        0.028689
LBFGS:   24 18:50:30      -35.596181        0.023711
LBFGS:   25 18:50:31      -35.597264        0.011086
LBFGS:   26 18:50:31      -35.597432        0.002748
