       Step     Time          Energy          fmax
LBFGS:    0 18:26:01      -33.185235        2.025392
LBFGS:    1 18:26:02      -33.466977        1.864844
LBFGS:    2 18:26:02      -33.998566        1.816921
LBFGS:    3 18:26:03      -34.189622        0.836851
LBFGS:    4 18:26:03      -34.263813        0.384144
LBFGS:    5 18:26:04      -34.285684        0.488891
LBFGS:    6 18:26:04      -34.309916        0.574033
LBFGS:    7 18:26:04      -34.433553        0.714218
LBFGS:    8 18:26:05      -34.511109        0.470110
LBFGS:    9 18:26:05      -34.542182        0.216061
LBFGS:   10 18:26:06      -34.548842        0.101151
LBFGS:   11 18:26:06      -34.550484        0.104810
LBFGS:   12 18:26:07      -34.554758        0.152075
LBFGS:   13 18:26:07      -34.570948        0.336794
LBFGS:   14 18:26:08      -34.578247        0.879414
LBFGS:   15 18:26:08      -34.627241        0.606276
LBFGS:   16 18:26:08      -34.661812        0.608327
LBFGS:   17 18:26:09      -34.653993        0.513033
LBFGS:   18 18:26:09      -34.819011        0.278364
LBFGS:   19 18:26:10      -34.842536        0.129796
LBFGS:   20 18:26:10      -34.849397        0.015991
LBFGS:   21 18:26:11      -34.849519        0.009940
