       Step     Time          Energy          fmax
LBFGS:    0 19:58:44      -35.892569        0.235458
LBFGS:    1 19:58:45      -35.898391        0.216714
LBFGS:    2 19:58:46      -35.929232        0.132094
LBFGS:    3 19:58:46      -35.930565        0.110481
LBFGS:    4 19:58:47      -35.932682        0.086706
LBFGS:    5 19:58:47      -35.936052        0.056058
LBFGS:    6 19:58:48      -35.937890        0.051669
LBFGS:    7 19:58:49      -35.938441        0.053326
LBFGS:    8 19:58:49      -35.938728        0.050903
LBFGS:    9 19:58:50      -35.939378        0.046428
LBFGS:   10 19:58:50      -35.940383        0.044181
LBFGS:   11 19:58:51      -35.941543        0.040868
LBFGS:   12 19:58:52      -35.942103        0.029393
LBFGS:   13 19:58:52      -35.942241        0.018699
LBFGS:   14 19:58:53      -35.942292        0.019394
LBFGS:   15 19:58:53      -35.942388        0.024649
LBFGS:   16 19:58:54      -35.942648        0.032672
LBFGS:   17 19:58:55      -35.943269        0.044047
LBFGS:   18 19:58:55      -35.944719        0.057635
LBFGS:   19 19:58:56      -35.947777        0.067095
LBFGS:   20 19:58:56      -35.953160        0.055258
LBFGS:   21 19:58:57      -35.954004        0.015862
LBFGS:   22 19:58:57      -35.954736        0.016516
LBFGS:   23 19:58:58      -35.954830        0.009307
