       Step     Time          Energy          fmax
LBFGS:    0 19:35:07      -33.274514        2.020830
LBFGS:    1 19:35:08      -33.549582        1.862471
LBFGS:    2 19:35:08      -34.098249        1.761165
LBFGS:    3 19:35:09      -34.271890        0.816157
LBFGS:    4 19:35:09      -34.341906        0.378123
LBFGS:    5 19:35:10      -34.366101        0.525131
LBFGS:    6 19:35:10      -34.396420        0.627853
LBFGS:    7 19:35:11      -34.522786        0.753688
LBFGS:    8 19:35:11      -34.605372        0.488787
LBFGS:    9 19:35:11      -34.637579        0.201038
LBFGS:   10 19:35:12      -34.643618        0.056563
LBFGS:   11 19:35:12      -34.644091        0.047800
LBFGS:   12 19:35:13      -34.644631        0.057620
LBFGS:   13 19:35:13      -34.647266        0.126027
LBFGS:   14 19:35:14      -34.661107        0.429432
LBFGS:   15 19:35:14      -34.599282        0.975243
LBFGS:   16 19:35:15      -34.679267        0.564017
LBFGS:   17 19:35:15      -34.695300        0.620091
LBFGS:   18 19:35:16      -34.636692        0.754494
LBFGS:   19 19:35:16      -34.741198        0.673382
LBFGS:   20 19:35:16      -34.763072        0.673036
LBFGS:   21 19:35:17      -34.796843        0.588851
LBFGS:   22 19:35:17      -34.838605        0.531111
LBFGS:   23 19:35:18      -34.900905        0.225676
LBFGS:   24 19:35:18      -34.919086        0.076899
LBFGS:   25 19:35:19      -34.925125        0.017934
LBFGS:   26 19:35:19      -34.925285        0.010501
LBFGS:   27 19:35:20      -34.925304        0.009689
