       Step     Time          Energy          fmax
LBFGS:    0 19:30:17      -35.830556        0.454818
LBFGS:    1 19:30:17      -35.848632        0.414584
LBFGS:    2 19:30:18      -35.930835        0.232094
LBFGS:    3 19:30:19      -35.934954        0.195233
LBFGS:    4 19:30:19      -35.942861        0.152995
LBFGS:    5 19:30:20      -35.958292        0.112208
LBFGS:    6 19:30:20      -35.967925        0.114439
LBFGS:    7 19:30:21      -35.969927        0.102525
LBFGS:    8 19:30:22      -35.971160        0.086967
LBFGS:    9 19:30:22      -35.972953        0.081808
LBFGS:   10 19:30:23      -35.975581        0.087119
LBFGS:   11 19:30:23      -35.978849        0.061577
LBFGS:   12 19:30:24      -35.980572        0.040383
LBFGS:   13 19:30:25      -35.980957        0.021567
LBFGS:   14 19:30:25      -35.981046        0.022629
LBFGS:   15 19:30:26      -35.981142        0.024799
LBFGS:   16 19:30:26      -35.981432        0.028957
LBFGS:   17 19:30:27      -35.982124        0.036554
LBFGS:   18 19:30:28      -35.983782        0.059980
LBFGS:   19 19:30:28      -35.987323        0.081758
LBFGS:   20 19:30:29      -35.994375        0.076249
LBFGS:   21 19:30:29      -35.996660        0.030533
LBFGS:   22 19:30:30      -35.999064        0.033957
LBFGS:   23 19:30:30      -35.999673        0.018612
LBFGS:   24 19:30:31      -35.999843        0.003902
