       Step     Time          Energy          fmax
LBFGS:    0 19:54:58      -35.610427        0.475171
LBFGS:    1 19:54:59      -35.623396        0.434857
LBFGS:    2 19:54:59      -35.688429        0.302717
LBFGS:    3 19:55:00      -35.693270        0.271121
LBFGS:    4 19:55:01      -35.726484        0.132126
LBFGS:    5 19:55:01      -35.755771        0.150970
LBFGS:    6 19:55:02      -35.769264        0.113911
LBFGS:    7 19:55:02      -35.772262        0.081233
LBFGS:    8 19:55:03      -35.772971        0.061316
LBFGS:    9 19:55:04      -35.773416        0.053660
LBFGS:   10 19:55:04      -35.774679        0.046165
LBFGS:   11 19:55:05      -35.775953        0.046098
LBFGS:   12 19:55:06      -35.776798        0.041747
LBFGS:   13 19:55:06      -35.777125        0.041040
LBFGS:   14 19:55:07      -35.777307        0.041641
LBFGS:   15 19:55:07      -35.777674        0.044153
LBFGS:   16 19:55:08      -35.778620        0.052016
LBFGS:   17 19:55:09      -35.780994        0.077377
LBFGS:   18 19:55:09      -35.786760        0.117578
LBFGS:   19 19:55:10      -35.797610        0.131356
LBFGS:   20 19:55:11      -35.802836        0.102279
LBFGS:   21 19:55:11      -35.809447        0.052737
LBFGS:   22 19:55:12      -35.811279        0.010119
LBFGS:   23 19:55:12      -35.811387        0.001793
