       Step     Time          Energy          fmax
LBFGS:    0 18:55:41      -35.204605        0.928770
LBFGS:    1 18:55:41      -35.270527        0.850499
LBFGS:    2 18:55:42      -35.465304        0.693014
LBFGS:    3 18:55:42      -35.528051        0.263582
LBFGS:    4 18:55:43      -35.541329        0.216508
LBFGS:    5 18:55:43      -35.553608        0.286150
LBFGS:    6 18:55:44      -35.578091        0.382402
LBFGS:    7 18:55:44      -35.624091        0.524637
LBFGS:    8 18:55:45      -35.658899        0.391572
LBFGS:    9 18:55:45      -35.710516        0.183883
LBFGS:   10 18:55:46      -35.716663        0.092453
LBFGS:   11 18:55:46      -35.718525        0.097448
LBFGS:   12 18:55:47      -35.720414        0.111678
LBFGS:   13 18:55:47      -35.725251        0.119989
LBFGS:   14 18:55:48      -35.730229        0.097569
LBFGS:   15 18:55:48      -35.733501        0.052300
LBFGS:   16 18:55:49      -35.734630        0.020911
LBFGS:   17 18:55:49      -35.734779        0.020077
LBFGS:   18 18:55:50      -35.734836        0.020542
LBFGS:   19 18:55:50      -35.735034        0.022237
LBFGS:   20 18:55:51      -35.735457        0.025714
LBFGS:   21 18:55:51      -35.736549        0.032525
LBFGS:   22 18:55:52      -35.738837        0.040066
LBFGS:   23 18:55:52      -35.742661        0.040557
LBFGS:   24 18:55:53      -35.746398        0.028549
LBFGS:   25 18:55:53      -35.747936        0.012554
LBFGS:   26 18:55:54      -35.748146        0.003172
