       Step     Time          Energy          fmax
LBFGS:    0 18:05:57      -35.730346        0.512557
LBFGS:    1 18:05:58      -35.756611        0.470189
LBFGS:    2 18:05:59      -35.881900        0.213255
LBFGS:    3 18:05:59      -35.888642        0.143988
LBFGS:    4 18:06:00      -35.890993        0.133605
LBFGS:    5 18:06:00      -35.905614        0.053221
LBFGS:    6 18:06:01      -35.906613        0.062452
LBFGS:    7 18:06:01      -35.907110        0.066306
LBFGS:    8 18:06:02      -35.908697        0.071624
LBFGS:    9 18:06:02      -35.910959        0.067988
LBFGS:   10 18:06:03      -35.913287        0.045361
LBFGS:   11 18:06:03      -35.914156        0.019959
LBFGS:   12 18:06:04      -35.914280        0.010421
LBFGS:   13 18:06:04      -35.914294        0.009249
