       Step     Time          Energy          fmax
LBFGS:    0 19:38:27      -34.262340        1.560528
LBFGS:    1 19:38:28      -34.431724        1.428203
LBFGS:    2 19:38:28      -34.643929        1.804286
LBFGS:    3 19:38:29      -34.910771        0.684034
LBFGS:    4 19:38:29      -34.977523        0.350242
LBFGS:    5 19:38:30      -34.996794        0.385526
LBFGS:    6 19:38:30      -35.010183        0.410464
LBFGS:    7 19:38:31      -35.222928        0.571219
LBFGS:    8 19:38:31      -35.262202        0.393672
LBFGS:    9 19:38:32      -35.290769        0.114498
LBFGS:   10 19:38:32      -35.293587        0.076133
LBFGS:   11 19:38:32      -35.294534        0.082952
LBFGS:   12 19:38:33      -35.295702        0.085481
LBFGS:   13 19:38:33      -35.297616        0.076216
LBFGS:   14 19:38:34      -35.299439        0.049337
LBFGS:   15 19:38:34      -35.300477        0.025022
LBFGS:   16 19:38:35      -35.300683        0.012275
LBFGS:   17 19:38:35      -35.300700        0.009896
