       Step     Time          Energy          fmax
LBFGS:    0 19:26:16      -35.730346        0.512557
LBFGS:    1 19:26:17      -35.756611        0.470190
LBFGS:    2 19:26:17      -35.881900        0.213258
LBFGS:    3 19:26:18      -35.888642        0.143988
LBFGS:    4 19:26:18      -35.890993        0.133606
LBFGS:    5 19:26:19      -35.905615        0.053215
LBFGS:    6 19:26:19      -35.906613        0.062451
LBFGS:    7 19:26:20      -35.907110        0.066306
LBFGS:    8 19:26:21      -35.908697        0.071626
LBFGS:    9 19:26:21      -35.910955        0.067989
LBFGS:   10 19:26:22      -35.913287        0.045360
LBFGS:   11 19:26:22      -35.914155        0.019960
LBFGS:   12 19:26:23      -35.914276        0.010421
LBFGS:   13 19:26:23      -35.914294        0.009249
