       Step     Time          Energy          fmax
LBFGS:    0 18:47:45      -35.799625        0.448757
LBFGS:    1 18:47:46      -35.814890        0.409794
LBFGS:    2 18:47:47      -35.886325        0.255127
LBFGS:    3 18:47:47      -35.890587        0.219860
LBFGS:    4 18:47:48      -35.903400        0.155845
LBFGS:    5 18:47:48      -35.924404        0.132268
LBFGS:    6 18:47:49      -35.936608        0.125560
LBFGS:    7 18:47:50      -35.938750        0.106327
LBFGS:    8 18:47:50      -35.940265        0.083996
LBFGS:    9 18:47:51      -35.941528        0.075435
LBFGS:   10 18:47:51      -35.944211        0.078073
LBFGS:   11 18:47:52      -35.946902        0.056976
LBFGS:   12 18:47:52      -35.948271        0.037020
LBFGS:   13 18:47:53      -35.948559        0.027613
LBFGS:   14 18:47:53      -35.948675        0.030466
LBFGS:   15 18:47:54      -35.948905        0.034328
LBFGS:   16 18:47:55      -35.949488        0.041027
LBFGS:   17 18:47:55      -35.950911        0.054675
LBFGS:   18 18:47:56      -35.954139        0.084041
LBFGS:   19 18:47:56      -35.960681        0.100346
LBFGS:   20 18:47:57      -35.968771        0.061966
LBFGS:   21 18:47:58      -35.970368        0.039713
LBFGS:   22 18:47:58      -35.971425        0.009247
