       Step     Time          Energy          fmax
LBFGS:    0 19:16:32      -35.822186        0.451392
LBFGS:    1 19:16:32      -35.838731        0.411475
LBFGS:    2 19:16:33      -35.914356        0.240370
LBFGS:    3 19:16:33      -35.918416        0.205454
LBFGS:    4 19:16:34      -35.928610        0.152728
LBFGS:    5 19:16:35      -35.946292        0.122503
LBFGS:    6 19:16:35      -35.957054        0.120981
LBFGS:    7 19:16:36      -35.959073        0.105234
LBFGS:    8 19:16:36      -35.960489        0.085696
LBFGS:    9 19:16:37      -35.962028        0.080470
LBFGS:   10 19:16:38      -35.964685        0.084261
LBFGS:   11 19:16:38      -35.967719        0.058227
LBFGS:   12 19:16:39      -35.969306        0.039060
LBFGS:   13 19:16:39      -35.969644        0.023237
LBFGS:   14 19:16:40      -35.969739        0.025937
LBFGS:   15 19:16:41      -35.969888        0.028595
LBFGS:   16 19:16:41      -35.970282        0.033467
LBFGS:   17 19:16:42      -35.971244        0.044590
LBFGS:   18 19:16:42      -35.973485        0.070984
LBFGS:   19 19:16:43      -35.978182        0.091723
LBFGS:   20 19:16:43      -35.986494        0.073491
LBFGS:   21 19:16:44      -35.987910        0.030923
LBFGS:   22 19:16:45      -35.989808        0.029677
LBFGS:   23 19:16:45      -35.990145        0.017000
LBFGS:   24 19:16:46      -35.990273        0.002479
