       Step     Time          Energy          fmax
LBFGS:    0 19:33:17      -34.911487        1.373833
LBFGS:    1 19:33:18      -35.024353        1.259296
LBFGS:    2 19:33:18      -35.239943        1.434525
LBFGS:    3 19:33:19      -35.407532        0.515676
LBFGS:    4 19:33:19      -35.447693        0.287374
LBFGS:    5 19:33:20      -35.466508        0.446212
LBFGS:    6 19:33:20      -35.485338        0.483222
LBFGS:    7 19:33:21      -35.563790        0.414596
LBFGS:    8 19:33:21      -35.595977        0.207235
LBFGS:    9 19:33:22      -35.605603        0.077470
LBFGS:   10 19:33:22      -35.606884        0.019616
LBFGS:   11 19:33:23      -35.606948        0.016894
LBFGS:   12 19:33:23      -35.607008        0.018505
LBFGS:   13 19:33:24      -35.607284        0.032711
LBFGS:   14 19:33:24      -35.608267        0.076883
LBFGS:   15 19:33:25      -35.614122        0.403262
LBFGS:   16 19:33:26      -35.622203        0.378474
LBFGS:   17 19:33:26      -35.584299        0.429724
LBFGS:   18 19:33:27      -35.679216        0.231722
LBFGS:   19 19:33:27      -35.698465        0.176435
LBFGS:   20 19:33:28      -35.704447        0.122400
LBFGS:   21 19:33:28      -35.714061        0.045657
LBFGS:   22 19:33:29      -35.714624        0.027468
LBFGS:   23 19:33:29      -35.714768        0.025511
LBFGS:   24 19:33:30      -35.714895        0.028386
LBFGS:   25 19:33:30      -35.715495        0.042195
LBFGS:   26 19:33:31      -35.716719        0.062779
LBFGS:   27 19:33:31      -35.719657        0.092169
LBFGS:   28 19:33:32      -35.724606        0.109637
LBFGS:   29 19:33:32      -35.730301        0.088203
LBFGS:   30 19:33:33      -35.733512        0.036112
LBFGS:   31 19:33:33      -35.734008        0.006460
