       Step     Time          Energy          fmax
LBFGS:    0 19:26:24      -32.656000        2.163379
LBFGS:    1 19:26:24      -32.988684        1.997336
LBFGS:    2 19:26:25      -33.603749        1.894691
LBFGS:    3 19:26:25      -33.801095        0.901311
LBFGS:    4 19:26:26      -33.882310        0.408889
LBFGS:    5 19:26:26      -33.905172        0.501423
LBFGS:    6 19:26:27      -33.931974        0.605843
LBFGS:    7 19:26:27      -34.065753        0.822759
LBFGS:    8 19:26:28      -34.166831        0.604715
LBFGS:    9 19:26:28      -34.210838        0.257523
LBFGS:   10 19:26:28      -34.220052        0.061960
LBFGS:   11 19:26:29      -34.220619        0.040252
LBFGS:   12 19:26:29      -34.220881        0.044043
LBFGS:   13 19:26:30      -34.222833        0.100396
LBFGS:   14 19:26:30      -34.231565        0.326508
LBFGS:   15 19:26:31      -34.195811        1.040130
LBFGS:   16 19:26:31      -34.248088        0.524197
LBFGS:   17 19:26:31      -34.262994        0.616591
LBFGS:   18 19:26:32      -34.215195        0.948264
LBFGS:   19 19:26:32      -34.275156        0.765995
LBFGS:   20 19:26:33      -34.273591        0.844202
LBFGS:   21 19:26:33      -34.273955        0.787760
LBFGS:   22 19:26:34      -34.273377        0.811711
LBFGS:   23 19:26:34      -34.274490        0.773980
LBFGS:   24 19:26:34      -34.275184        0.759045
LBFGS:   25 19:26:35      -34.278992        0.698505
LBFGS:   26 19:26:35      -34.286073        0.616625
LBFGS:   27 19:26:36      -34.303281        0.477653
LBFGS:   28 19:26:36      -34.344371        0.317710
LBFGS:   29 19:26:37      -34.496593        0.183811
LBFGS:   30 19:26:37      -34.404516        0.337636
LBFGS:   31 19:26:38      -34.543659        0.092622
LBFGS:   32 19:26:38      -34.549618        0.045314
LBFGS:   33 19:26:38      -34.551175        0.009586
