       Step     Time          Energy          fmax
LBFGS:    0 18:52:38      -32.996835        2.032522
LBFGS:    1 18:52:39      -33.292037        1.868178
LBFGS:    2 18:52:39      -33.794449        1.921548
LBFGS:    3 18:52:39      -34.020529        0.868905
LBFGS:    4 18:52:40      -34.102950        0.394538
LBFGS:    5 18:52:40      -34.121954        0.429416
LBFGS:    6 18:52:41      -34.138394        0.485101
LBFGS:    7 18:52:41      -34.277703        0.648791
LBFGS:    8 18:52:42      -34.352096        0.480158
LBFGS:    9 18:52:42      -34.383556        0.291835
LBFGS:   10 18:52:42      -34.395863        0.223279
LBFGS:   11 18:52:43      -34.406966        0.290814
LBFGS:   12 18:52:43      -34.439621        0.459517
LBFGS:   13 18:52:44      -34.509223        0.653153
LBFGS:   14 18:52:44      -34.544554        0.593831
LBFGS:   15 18:52:45      -34.689824        0.079192
LBFGS:   16 18:52:45      -34.690305        0.050125
LBFGS:   17 18:52:46      -34.691242        0.007099
