       Step     Time          Energy          fmax
LBFGS:    0 19:18:43      -33.799610        1.860999
LBFGS:    1 19:18:44      -34.026349        1.708272
LBFGS:    2 19:18:44      -34.473475        1.692505
LBFGS:    3 19:18:45      -34.650386        0.745104
LBFGS:    4 19:18:45      -34.713508        0.348824
LBFGS:    5 19:18:46      -34.735475        0.494025
LBFGS:    6 19:18:46      -34.760301        0.569109
LBFGS:    7 19:18:47      -34.872689        0.626120
LBFGS:    8 19:18:47      -34.933799        0.374307
LBFGS:    9 19:18:48      -34.956719        0.183995
LBFGS:   10 19:18:48      -34.961874        0.108877
LBFGS:   11 19:18:49      -34.964080        0.124598
LBFGS:   12 19:18:49      -34.971060        0.191648
LBFGS:   13 19:18:50      -34.997003        0.418670
LBFGS:   14 19:18:50      -34.932797        0.694497
LBFGS:   15 19:18:51      -35.039741        0.516833
LBFGS:   16 19:18:51      -35.064607        0.508733
LBFGS:   17 19:18:52      -35.084750        0.369991
LBFGS:   18 19:18:52      -35.172934        0.165378
LBFGS:   19 19:18:53      -35.181404        0.041531
LBFGS:   20 19:18:53      -35.182258        0.011519
LBFGS:   21 19:18:54      -35.182276        0.010760
LBFGS:   22 19:18:54      -35.182323        0.011736
LBFGS:   23 19:18:55      -35.182381        0.013030
LBFGS:   24 19:18:55      -35.182579        0.016655
LBFGS:   25 19:18:56      -35.182984        0.021652
LBFGS:   26 19:18:56      -35.183803        0.025893
LBFGS:   27 19:18:57      -35.184849        0.022519
LBFGS:   28 19:18:57      -35.185519        0.010498
LBFGS:   29 19:18:58      -35.185661        0.002219
