       Step     Time          Energy          fmax
LBFGS:    0 18:01:09      -35.758601        0.351784
LBFGS:    1 18:01:10      -35.767886        0.322336
LBFGS:    2 18:01:11      -35.816445        0.235948
LBFGS:    3 18:01:11      -35.819688        0.211175
LBFGS:    4 18:01:12      -35.836829        0.116620
LBFGS:    5 18:01:13      -35.851532        0.105078
LBFGS:    6 18:01:13      -35.856729        0.099145
LBFGS:    7 18:01:14      -35.857705        0.088408
LBFGS:    8 18:01:14      -35.858839        0.075256
LBFGS:    9 18:01:15      -35.860209        0.067047
LBFGS:   10 18:01:16      -35.862452        0.061379
LBFGS:   11 18:01:16      -35.863943        0.047746
LBFGS:   12 18:01:17      -35.864448        0.028678
LBFGS:   13 18:01:17      -35.864600        0.034745
LBFGS:   14 18:01:18      -35.864815        0.040558
LBFGS:   15 18:01:18      -35.865377        0.050475
LBFGS:   16 18:01:19      -35.866746        0.065285
LBFGS:   17 18:01:20      -35.869977        0.083582
LBFGS:   18 18:01:20      -35.876789        0.106185
LBFGS:   19 18:01:21      -35.885403        0.080601
LBFGS:   20 18:01:21      -35.887492        0.052057
LBFGS:   21 18:01:22      -35.889089        0.007154
