       Step     Time          Energy          fmax
LBFGS:    0 18:22:19      -34.284075        0.639930
LBFGS:    1 18:22:20      -34.313542        0.614873
LBFGS:    2 18:22:21      -34.832097        0.635858
LBFGS:    3 18:22:22      -34.939521        0.505638
LBFGS:    4 18:22:22      -34.988347        0.473858
LBFGS:    5 18:22:23      -35.003851        0.409856
LBFGS:    6 18:22:24      -35.047703        0.056582
LBFGS:    7 18:22:25      -35.048216        0.040564
LBFGS:    8 18:22:26      -35.048394        0.038168
LBFGS:    9 18:22:26      -35.049572        0.019196
LBFGS:   10 18:22:27      -35.049695        0.007271
