
Reading eigenvectors

 ns, nv, nc, nk =     1   12   12    8
 nmat =     1152

kpoints follow:
    1   0.00000   0.00000   0.00000
    2   0.00000   0.00000   0.12500
    3   0.00000   0.00000   0.25000
    4   0.00000   0.00000   0.37500
    5   0.00000   0.00000   0.50000
    6   0.00000   0.00000  -0.37500
    7   0.00000   0.00000  -0.25000
    8   0.00000   0.00000  -0.12500

exciton energies follow (eV)
wtot = sum_k |A_vck|^2. wmax = max_k |A_vck|^2. |A_vc (ikmax)|^2 = wmax.


 Special analysis for state     1   0.83056
    c    v      wtot      wmax     ikmax
   10    9   0.00004   0.00001         5
   10   10   0.00009   0.00004         2
   10   11   0.00003   0.00001         2
   10   12   0.00001   0.00000         2
   11    1   0.00005   0.00002         2
   11    2   0.00002   0.00001         6
   11    3   0.00003   0.00001         1
   11    4   0.00008   0.00006         2
   11    5   0.00006   0.00004         2
   11    6   0.00005   0.00005         2
   11    7   0.00005   0.00004         2
   11    8   0.00002   0.00001         2
   11    9   0.00001   0.00001         2
   11   10   0.00005   0.00002         2
   11   11   0.00001   0.00000         6
   11   12   0.00004   0.00002         2
   12    1   0.00000   0.00000         7
   12    2   0.00000   0.00000         7
   12    3   0.00000   0.00000         2
   12    4   0.00000   0.00000         2
   12    5   0.00000   0.00000         7
   12    6   0.00000   0.00000         7
   12    7   0.00000   0.00000         7
   12    8   0.00000   0.00000         7
   12    9   0.00000   0.00000         7
   12   10   0.00000   0.00000         7
   12   11   0.00000   0.00000         7
   12   12   0.00000   0.00000         7


 Special analysis for state     6   1.15506
    c    v      wtot      wmax     ikmax
    1    1   0.07869   0.01874         3
    1    2   0.19078   0.09266         3
    1    3   0.13513   0.06554         5
    1    4   0.21170   0.06012         6
    1    5   0.13606   0.02951         1
    1    6   0.03207   0.01571         8
    1    7   0.04341   0.01799         1
    1    8   0.04028   0.01399         2
    1    9   0.01472   0.00434         4
    1   10   0.00763   0.00513         5
    1   11   0.00954   0.00257         6
    1   12   0.00416   0.00243         2
    2    1   0.00265   0.00190         5
    2    2   0.00598   0.00180         5
    2    3   0.00235   0.00083         4
    2    4   0.00254   0.00054         1
    2    5   0.00049   0.00015         4
    2    6   0.00018   0.00008         2
    2    7   0.00002   0.00001         8
    2    8   0.00005   0.00003         4
    2    9   0.00013   0.00004         5
    2   10   0.00008   0.00004         8
    2   11   0.00030   0.00008         6
    2   12   0.00003   0.00001         2
    3    1   0.02559   0.00650         7
    3    2   0.00697   0.00324         3
    3    3   0.00570   0.00254         4
    3    4   0.00538   0.00144         8
    3    5   0.00534   0.00189         1
    3    6   0.00182   0.00097         8
    3    7   0.00278   0.00127         1
    3    8   0.00489   0.00155         2
    3    9   0.00070   0.00023         8
    3   10   0.00041   0.00028         8
    3   11   0.00083   0.00027         7
    3   12   0.00019   0.00011         2
    4    1   0.00216   0.00120         5
    4    2   0.00139   0.00072         4
    4    3   0.00066   0.00031         3
    4    4   0.00052   0.00029         5
    4    5   0.00047   0.00017         4
    4    6   0.00022   0.00007         2
    4    7   0.00056   0.00013         4
    4    8   0.00066   0.00021         2
    4    9   0.00038   0.00011         1
    4   10   0.00015   0.00006         6
    4   11   0.00013   0.00004         3
    4   12   0.00007   0.00004         2
    5    1   0.00205   0.00070         4
    5    2   0.00049   0.00021         3
    5    3   0.00080   0.00043         3
    5    4   0.00012   0.00005         6
    5    5   0.00101   0.00041         5
    5    6   0.00011   0.00004         4
    5    7   0.00009   0.00003         1
    5    8   0.00017   0.00008         2
    5    9   0.00025   0.00010         6
    5   10   0.00025   0.00023         5
    5   11   0.00028   0.00011         4
    5   12   0.00024   0.00009         5
    6    1   0.00073   0.00050         2
    6    2   0.00037   0.00017         8
    6    3   0.00040   0.00019         3
    6    4   0.00005   0.00003         8
    6    5   0.00041   0.00011         7
    6    6   0.00004   0.00001         6
    6    7   0.00018   0.00010         7
    6    8   0.00022   0.00008         7
    6    9   0.00010   0.00003         6
    6   10   0.00004   0.00003         2
    6   11   0.00010   0.00005         7
    6   12   0.00012   0.00005         2
    7    1   0.00025   0.00009         5
    7    2   0.00009   0.00003         7
    7    3   0.00004   0.00001         4
    7    4   0.00005   0.00002         6
    7    5   0.00064   0.00031         5
    7    6   0.00004   0.00002         2
    7    7   0.00006   0.00002         7
    7    8   0.00004   0.00002         5
    7    9   0.00005   0.00002         4
    7   10   0.00009   0.00008         5
    7   11   0.00008   0.00003         4
    7   12   0.00010   0.00006         5
    8    1   0.00013   0.00008         1
    8    2   0.00043   0.00027         1
    8    3   0.00007   0.00003         1
    8    4   0.00004   0.00002         2
    8    5   0.00009   0.00004         3
    8    6   0.00002   0.00001         1
    8    7   0.00003   0.00002         1
    8    8   0.00005   0.00002         8
    8    9   0.00001   0.00001         1
    8   10   0.00004   0.00002         8
    8   11   0.00004   0.00001         1
    8   12   0.00002   0.00001         4
    9    1   0.00004   0.00001         3
    9    2   0.00009   0.00005         8
    9    3   0.00005   0.00002         3
    9    4   0.00024   0.00006         7
    9    5   0.00009   0.00003         3
    9    6   0.00002   0.00001         7
    9    7   0.00002   0.00001         1
    9    8   0.00008   0.00003         2
    9    9   0.00004   0.00001         8
    9   10   0.00005   0.00002         8
    9   11   0.00013   0.00005         3
    9   12   0.00002   0.00001         2
   10    1   0.00010   0.00006         2
   10    2   0.00015   0.00006         8
   10    3   0.00002   0.00001         2
   10    4   0.00005   0.00002         2
   10    5   0.00002   0.00001         8
   10    6   0.00002   0.00001         2
   10    7   0.00002   0.00001         2
   10    8   0.00003   0.00002         2
   10    9   0.00001   0.00000         2
   10   10   0.00002   0.00001         2
   10   11   0.00001   0.00000         1
   10   12   0.00004   0.00003         2
   11    1   0.00004   0.00002         2
   11    2   0.00015   0.00009         8
   11    3   0.00007   0.00003         1
   11    4   0.00002   0.00001         6
   11    5   0.00006   0.00004         1
   11    6   0.00001   0.00000         2
   11    7   0.00002   0.00001         2
   11    8   0.00006   0.00006         1
   11    9   0.00002   0.00001         2
   11   10   0.00003   0.00002         2
   11   11   0.00000   0.00000         4
   11   12   0.00001   0.00001         2
   12    1   0.00000   0.00000         7
   12    2   0.00001   0.00001         7
   12    3   0.00000   0.00000         3
   12    4   0.00000   0.00000         3
   12    5   0.00001   0.00001         7
   12    6   0.00000   0.00000         7
   12    7   0.00001   0.00000         7
   12    8   0.00001   0.00001         7
   12    9   0.00000   0.00000         3
   12   10   0.00000   0.00000         7
   12   11   0.00000   0.00000         7
   12   12   0.00000   0.00000         3


 Special analysis for state     7   1.19876
    c    v      wtot      wmax     ikmax
    1    1   0.06420   0.03055         6
    1    2   0.17361   0.06412         5
    1    3   0.25764   0.12704         4
    1    4   0.05394   0.01718         1
    1    5   0.01065   0.00363         7
    1    6   0.01578   0.00852         7
    1    7   0.00654   0.00265         8
    1    8   0.00412   0.00142         1
    1    9   0.00193   0.00091         5
    1   10   0.00318   0.00086         2
    1   11   0.00134   0.00043         7
    1   12   0.00219   0.00064         3
    2    1   0.00577   0.00292         5
    2    2   0.00884   0.00440         5
    2    3   0.02795   0.02274         5
    2    4   0.00982   0.00474         4
    2    5   0.00042   0.00027         3
    2    6   0.00121   0.00044         2
    2    7   0.00084   0.00043         1
    2    8   0.00021   0.00014         1
    2    9   0.00011   0.00005         7
    2   10   0.00020   0.00012         8
    2   11   0.00008   0.00005         7
    2   12   0.00017   0.00008         7
    3    1   0.08148   0.02650         7
    3    2   0.18075   0.03811         1
    3    3   0.01301   0.00861         4
    3    4   0.00885   0.00370         6
    3    5   0.00068   0.00036         7
    3    6   0.00058   0.00026         8
    3    7   0.00014   0.00004         2
    3    8   0.00066   0.00041         8
    3    9   0.00061   0.00032         1
    3   10   0.00042   0.00022         2
    3   11   0.00014   0.00008         4
    3   12   0.00040   0.00022         3
    4    1   0.00576   0.00206         6
    4    2   0.01363   0.00456         8
    4    3   0.00307   0.00217         5
    4    4   0.00066   0.00017         5
    4    5   0.00004   0.00002         8
    4    6   0.00018   0.00016         8
    4    7   0.00044   0.00028         1
    4    8   0.00017   0.00012         1
    4    9   0.00020   0.00008         1
    4   10   0.00020   0.00010         2
    4   11   0.00007   0.00002         5
    4   12   0.00020   0.00005         4
    5    1   0.00521   0.00159         5
    5    2   0.00769   0.00238         1
    5    3   0.00285   0.00169         3
    5    4   0.00321   0.00155         6
    5    5   0.00008   0.00002         3
    5    6   0.00002   0.00001         2
    5    7   0.00017   0.00008         1
    5    8   0.00004   0.00001         6
    5    9   0.00008   0.00004         5
    5   10   0.00012   0.00008         2
    5   11   0.00008   0.00003         4
    5   12   0.00013   0.00008         2
    6    1   0.00019   0.00005         2
    6    2   0.00653   0.00577         2
    6    3   0.00034   0.00026         3
    6    4   0.00041   0.00009         7
    6    5   0.00008   0.00002         2
    6    6   0.00015   0.00006         2
    6    7   0.00020   0.00009         2
    6    8   0.00007   0.00004         8
    6    9   0.00004   0.00003         2
    6   10   0.00015   0.00014         2
    6   11   0.00005   0.00001         2
    6   12   0.00008   0.00007         2
    7    1   0.00079   0.00049         2
    7    2   0.00051   0.00016         5
    7    3   0.00007   0.00003         5
    7    4   0.00028   0.00010         6
    7    5   0.00005   0.00003         6
    7    6   0.00004   0.00003         2
    7    7   0.00007   0.00002         1
    7    8   0.00002   0.00001         8
    7    9   0.00006   0.00004         2
    7   10   0.00003   0.00002         1
    7   11   0.00001   0.00000         5
    7   12   0.00003   0.00001         5
    8    1   0.00076   0.00031         2
    8    2   0.00103   0.00044         2
    8    3   0.00011   0.00003         2
    8    4   0.00014   0.00008         8
    8    5   0.00004   0.00002         8
    8    6   0.00005   0.00003         2
    8    7   0.00013   0.00004         1
    8    8   0.00007   0.00003         1
    8    9   0.00011   0.00005         1
    8   10   0.00004   0.00002         1
    8   11   0.00000   0.00000         5
    8   12   0.00002   0.00000         2
    9    1   0.00070   0.00039         4
    9    2   0.00048   0.00018         4
    9    3   0.00025   0.00014         3
    9    4   0.00021   0.00007         4
    9    5   0.00001   0.00001         7
    9    6   0.00004   0.00002         5
    9    7   0.00002   0.00001         1
    9    8   0.00002   0.00001         3
    9    9   0.00008   0.00006         1
    9   10   0.00002   0.00001         8
    9   11   0.00001   0.00000         7
    9   12   0.00001   0.00000         4
   10    1   0.00028   0.00017         5
   10    2   0.00033   0.00024         2
   10    3   0.00012   0.00004         3
   10    4   0.00010   0.00004         5
   10    5   0.00006   0.00002         1
   10    6   0.00005   0.00002         6
   10    7   0.00001   0.00000         3
   10    8   0.00000   0.00000         2
   10    9   0.00002   0.00001         2
   10   10   0.00011   0.00010         2
   10   11   0.00001   0.00000         2
   10   12   0.00008   0.00006         2
   11    1   0.00016   0.00008         6
   11    2   0.00054   0.00020         6
   11    3   0.00021   0.00010         6
   11    4   0.00025   0.00011         6
   11    5   0.00002   0.00001         2
   11    6   0.00003   0.00002         6
   11    7   0.00002   0.00001         2
   11    8   0.00001   0.00001         2
   11    9   0.00003   0.00002         1
   11   10   0.00006   0.00005         2
   11   11   0.00003   0.00002         2
   11   12   0.00005   0.00003         2
   12    1   0.00002   0.00001         7
   12    2   0.00000   0.00000         6
   12    3   0.00001   0.00001         3
   12    4   0.00001   0.00000         7
   12    5   0.00001   0.00000         3
   12    6   0.00000   0.00000         3
   12    7   0.00000   0.00000         7
   12    8   0.00000   0.00000         5
   12    9   0.00000   0.00000         7
   12   10   0.00001   0.00001         3
   12   11   0.00000   0.00000         7
   12   12   0.00000   0.00000         2


 Special analysis for state     8   1.21952
    c    v      wtot      wmax     ikmax
    1    1   0.13964   0.08122         3
    1    2   0.05696   0.03160         3
    1    3   0.09847   0.02297         1
    1    4   0.11742   0.03448         5
    1    5   0.13219   0.02670         6
    1    6   0.02159   0.00793         6
    1    7   0.01697   0.00666         7
    1    8   0.04192   0.01715         8
    1    9   0.01307   0.00429         1
    1   10   0.01083   0.00756         2
    1   11   0.00661   0.00159         3
    1   12   0.00392   0.00153         2
    2    1   0.06200   0.02308         5
    2    2   0.00720   0.00243         6
    2    3   0.00983   0.00361         5
    2    4   0.00274   0.00106         1
    2    5   0.00052   0.00029         2
    2    6   0.00049   0.00023         2
    2    7   0.00042   0.00014         3
    2    8   0.00027   0.00010         4
    2    9   0.00022   0.00008         4
    2   10   0.00009   0.00003         2
    2   11   0.00006   0.00003         5
    2   12   0.00003   0.00001         2
    3    1   0.07429   0.02678         6
    3    2   0.06470   0.01739         1
    3    3   0.02130   0.01107         6
    3    4   0.00417   0.00210         8
    3    5   0.00609   0.00159         1
    3    6   0.00179   0.00078         2
    3    7   0.00190   0.00081         3
    3    8   0.00551   0.00181         8
    3    9   0.00071   0.00027         1
    3   10   0.00079   0.00061         2
    3   11   0.00050   0.00016         2
    3   12   0.00021   0.00010         2
    4    1   0.03122   0.00811         4
    4    2   0.00334   0.00147         5
    4    3   0.00411   0.00144         8
    4    4   0.00148   0.00077         3
    4    5   0.00059   0.00021         6
    4    6   0.00028   0.00014         2
    4    7   0.00017   0.00003         2
    4    8   0.00022   0.00008         7
    4    9   0.00032   0.00015         1
    4   10   0.00026   0.00015         2
    4   11   0.00026   0.00009         6
    4   12   0.00007   0.00004         2
    5    1   0.00803   0.00369         1
    5    2   0.00256   0.00097         6
    5    3   0.00205   0.00057         7
    5    4   0.00183   0.00071         4
    5    5   0.00115   0.00046         5
    5    6   0.00021   0.00007         2
    5    7   0.00014   0.00005         4
    5    8   0.00013   0.00005         4
    5    9   0.00022   0.00011         4
    5   10   0.00032   0.00018         5
    5   11   0.00023   0.00011         6
    5   12   0.00018   0.00006         2
    6    1   0.00311   0.00223         2
    6    2   0.00096   0.00064         2
    6    3   0.00084   0.00027         2
    6    4   0.00046   0.00032         2
    6    5   0.00045   0.00026         2
    6    6   0.00025   0.00020         2
    6    7   0.00010   0.00007         2
    6    8   0.00007   0.00002         8
    6    9   0.00006   0.00002         4
    6   10   0.00016   0.00014         2
    6   11   0.00013   0.00005         7
    6   12   0.00009   0.00006         2
    7    1   0.00121   0.00074         2
    7    2   0.00031   0.00011         2
    7    3   0.00015   0.00005         2
    7    4   0.00020   0.00010         2
    7    5   0.00027   0.00014         5
    7    6   0.00004   0.00001         2
    7    7   0.00007   0.00003         4
    7    8   0.00006   0.00003         3
    7    9   0.00007   0.00003         4
    7   10   0.00010   0.00009         5
    7   11   0.00006   0.00003         6
    7   12   0.00005   0.00003         5
    8    1   0.00134   0.00023         7
    8    2   0.00045   0.00031         2
    8    3   0.00042   0.00020         8
    8    4   0.00031   0.00023         2
    8    5   0.00005   0.00003         1
    8    6   0.00002   0.00001         8
    8    7   0.00002   0.00001         8
    8    8   0.00005   0.00001         2
    8    9   0.00003   0.00002         1
    8   10   0.00001   0.00000         2
    8   11   0.00002   0.00000         1
    8   12   0.00001   0.00000         2
    9    1   0.00025   0.00017         4
    9    2   0.00027   0.00012         4
    9    3   0.00014   0.00005         5
    9    4   0.00031   0.00018         3
    9    5   0.00010   0.00004         4
    9    6   0.00005   0.00002         4
    9    7   0.00003   0.00002         7
    9    8   0.00016   0.00004         8
    9    9   0.00006   0.00003         7
    9   10   0.00002   0.00001         2
    9   11   0.00004   0.00002         3
    9   12   0.00001   0.00000         7
   10    1   0.00024   0.00007         3
   10    2   0.00014   0.00010         8
   10    3   0.00011   0.00006         5
   10    4   0.00014   0.00007         2
   10    5   0.00007   0.00005         2
   10    6   0.00005   0.00004         2
   10    7   0.00001   0.00001         2
   10    8   0.00002   0.00001         5
   10    9   0.00000   0.00000         2
   10   10   0.00006   0.00004         2
   10   11   0.00001   0.00000         8
   10   12   0.00002   0.00001         2
   11    1   0.00026   0.00009         6
   11    2   0.00012   0.00007         8
   11    3   0.00007   0.00002         4
   11    4   0.00019   0.00012         6
   11    5   0.00005   0.00002         2
   11    6   0.00002   0.00001         8
   11    7   0.00002   0.00001         2
   11    8   0.00004   0.00003         1
   11    9   0.00001   0.00001         5
   11   10   0.00003   0.00002         6
   11   11   0.00004   0.00002         6
   11   12   0.00001   0.00000         2
   12    1   0.00001   0.00001         3
   12    2   0.00001   0.00001         7
   12    3   0.00000   0.00000         3
   12    4   0.00001   0.00001         3
   12    5   0.00000   0.00000         3
   12    6   0.00000   0.00000         7
   12    7   0.00000   0.00000         7
   12    8   0.00000   0.00000         7
   12    9   0.00000   0.00000         4
   12   10   0.00000   0.00000         7
   12   11   0.00000   0.00000         7
   12   12   0.00000   0.00000         7


 Special analysis for state     9   1.25533
    c    v      wtot      wmax     ikmax
    1    1   0.01379   0.00461         6
    1    2   0.01109   0.00330         5
    1    3   0.03233   0.00831         6
    1    4   0.06363   0.02258         5
    1    5   0.00282   0.00186         3
    1    6   0.00310   0.00221         3
    1    7   0.00081   0.00035         7
    1    8   0.00173   0.00080         8
    1    9   0.00349   0.00219         1
    1   10   0.00187   0.00089         2
    1   11   0.00069   0.00022         3
    1   12   0.00054   0.00026         2
    2    1   0.11782   0.03480         4
    2    2   0.04520   0.02626         4
    2    3   0.12677   0.04326         3
    2    4   0.00971   0.00272         4
    2    5   0.00290   0.00128         8
    2    6   0.00395   0.00260         7
    2    7   0.00101   0.00065         7
    2    8   0.00108   0.00063         6
    2    9   0.00035   0.00012         7
    2   10   0.00014   0.00005         5
    2   11   0.00009   0.00006         5
    2   12   0.00011   0.00004         3
    3    1   0.15601   0.02903         6
    3    2   0.10874   0.02628         5
    3    3   0.02415   0.01606         6
    3    4   0.00513   0.00221         5
    3    5   0.00013   0.00008         3
    3    6   0.00009   0.00005         3
    3    7   0.00002   0.00001         4
    3    8   0.00007   0.00005         5
    3    9   0.00013   0.00012         5
    3   10   0.00016   0.00011         4
    3   11   0.00024   0.00011         4
    3   12   0.00013   0.00008         3
    4    1   0.15394   0.04027         6
    4    2   0.00990   0.00454         6
    4    3   0.00631   0.00432         5
    4    4   0.00303   0.00128         4
    4    5   0.00040   0.00015         4
    4    6   0.00135   0.00045         4
    4    7   0.00022   0.00011         1
    4    8   0.00033   0.00020         5
    4    9   0.00007   0.00004         3
    4   10   0.00081   0.00039         3
    4   11   0.00029   0.00012         4
    4   12   0.00017   0.00012         3
    5    1   0.02370   0.00970         1
    5    2   0.00217   0.00123         1
    5    3   0.00084   0.00040         6
    5    4   0.00284   0.00126         4
    5    5   0.00035   0.00029         3
    5    6   0.00055   0.00044         3
    5    7   0.00006   0.00003         3
    5    8   0.00006   0.00002         2
    5    9   0.00004   0.00002         3
    5   10   0.00001   0.00001         3
    5   11   0.00002   0.00001         3
    5   12   0.00001   0.00000         8
    6    1   0.01829   0.01448         2
    6    2   0.00242   0.00116         2
    6    3   0.00023   0.00014         8
    6    4   0.00029   0.00020         3
    6    5   0.00008   0.00003         8
    6    6   0.00013   0.00006         2
    6    7   0.00011   0.00008         2
    6    8   0.00002   0.00001         8
    6    9   0.00001   0.00000         2
    6   10   0.00002   0.00001         2
    6   11   0.00002   0.00001         4
    6   12   0.00001   0.00000         3
    7    1   0.00410   0.00235         2
    7    2   0.00088   0.00055         2
    7    3   0.00011   0.00008         6
    7    4   0.00014   0.00008         4
    7    5   0.00004   0.00001         6
    7    6   0.00003   0.00001         3
    7    7   0.00002   0.00001         2
    7    8   0.00001   0.00001         2
    7    9   0.00003   0.00002         7
    7   10   0.00002   0.00002         2
    7   11   0.00001   0.00001         5
    7   12   0.00001   0.00000         2
    8    1   0.00874   0.00426         2
    8    2   0.00179   0.00083         2
    8    3   0.00019   0.00009         8
    8    4   0.00008   0.00003         1
    8    5   0.00003   0.00002         1
    8    6   0.00003   0.00001         7
    8    7   0.00003   0.00001         8
    8    8   0.00007   0.00005         2
    8    9   0.00006   0.00003         1
    8   10   0.00002   0.00002         2
    8   11   0.00000   0.00000         7
    8   12   0.00001   0.00000         1
    9    1   0.00412   0.00125         4
    9    2   0.00096   0.00056         1
    9    3   0.00027   0.00011         4
    9    4   0.00027   0.00015         3
    9    5   0.00005   0.00004         3
    9    6   0.00005   0.00003         3
    9    7   0.00003   0.00001         3
    9    8   0.00003   0.00001         2
    9    9   0.00006   0.00002         7
    9   10   0.00002   0.00000         3
    9   11   0.00000   0.00000         3
    9   12   0.00001   0.00000         4
   10    1   0.00196   0.00119         2
   10    2   0.00159   0.00144         2
   10    3   0.00011   0.00004         2
   10    4   0.00012   0.00008         5
   10    5   0.00005   0.00005         2
   10    6   0.00002   0.00001         2
   10    7   0.00001   0.00000         1
   10    8   0.00000   0.00000         1
   10    9   0.00000   0.00000         1
   10   10   0.00002   0.00001         8
   10   11   0.00000   0.00000         8
   10   12   0.00001   0.00001         8
   11    1   0.00206   0.00102         2
   11    2   0.00156   0.00116         2
   11    3   0.00047   0.00030         6
   11    4   0.00039   0.00018         6
   11    5   0.00001   0.00001         2
   11    6   0.00004   0.00003         2
   11    7   0.00000   0.00000         2
   11    8   0.00000   0.00000         8
   11    9   0.00001   0.00001         1
   11   10   0.00002   0.00001         8
   11   11   0.00002   0.00001         5
   11   12   0.00002   0.00001         8
   12    1   0.00001   0.00001         2
   12    2   0.00001   0.00001         2
   12    3   0.00000   0.00000         7
   12    4   0.00000   0.00000         3
   12    5   0.00001   0.00000         3
   12    6   0.00000   0.00000         2
   12    7   0.00000   0.00000         7
   12    8   0.00000   0.00000         3
   12    9   0.00000   0.00000         7
   12   10   0.00000   0.00000         3
   12   11   0.00000   0.00000         7
   12   12   0.00000   0.00000         3


 Special analysis for state    10   1.28198
    c    v      wtot      wmax     ikmax
    1    1   0.01108   0.00289         4
    1    2   0.01195   0.00639         3
    1    3   0.06680   0.01986         1
    1    4   0.01704   0.00768         8
    1    5   0.01047   0.00305         8
    1    6   0.04970   0.01121         4
    1    7   0.00725   0.00361         1
    1    8   0.01096   0.00269         8
    1    9   0.00736   0.00246         3
    1   10   0.00655   0.00193         4
    1   11   0.00040   0.00012         8
    1   12   0.00223   0.00129         2
    2    1   0.14768   0.06162         3
    2    2   0.01873   0.00486         6
    2    3   0.00571   0.00261         5
    2    4   0.00281   0.00069         4
    2    5   0.00056   0.00026         3
    2    6   0.00117   0.00051         3
    2    7   0.00041   0.00013         8
    2    8   0.00029   0.00016         8
    2    9   0.00068   0.00047         1
    2   10   0.00057   0.00020         2
    2   11   0.00005   0.00002         1
    2   12   0.00006   0.00002         7
    3    1   0.29677   0.07939         1
    3    2   0.03099   0.01037         8
    3    3   0.00921   0.00473         6
    3    4   0.00425   0.00295         4
    3    5   0.00028   0.00010         5
    3    6   0.00034   0.00019         2
    3    7   0.00038   0.00014         3
    3    8   0.00055   0.00025         8
    3    9   0.00029   0.00009         7
    3   10   0.00067   0.00024         3
    3   11   0.00008   0.00004         2
    3   12   0.00024   0.00016         2
    4    1   0.13550   0.03899         6
    4    2   0.01267   0.00657         6
    4    3   0.00715   0.00229         7
    4    4   0.00237   0.00065         3
    4    5   0.00084   0.00046         3
    4    6   0.00054   0.00028         3
    4    7   0.00008   0.00003         1
    4    8   0.00011   0.00006         8
    4    9   0.00007   0.00002         3
    4   10   0.00009   0.00007         2
    4   11   0.00002   0.00001         3
    4   12   0.00002   0.00001         2
    5    1   0.06271   0.01634         1
    5    2   0.00170   0.00077         6
    5    3   0.00438   0.00177         3
    5    4   0.00232   0.00107         4
    5    5   0.00068   0.00027         3
    5    6   0.00012   0.00004         3
    5    7   0.00012   0.00004         1
    5    8   0.00019   0.00009         1
    5    9   0.00005   0.00002         6
    5   10   0.00014   0.00005         3
    5   11   0.00006   0.00003         4
    5   12   0.00004   0.00003         3
    6    1   0.01020   0.00287         2
    6    2   0.00119   0.00041         2
    6    3   0.00065   0.00025         2
    6    4   0.00087   0.00049         2
    6    5   0.00017   0.00014         2
    6    6   0.00020   0.00017         2
    6    7   0.00008   0.00007         8
    6    8   0.00002   0.00001         8
    6    9   0.00003   0.00001         7
    6   10   0.00003   0.00002         1
    6   11   0.00003   0.00001         3
    6   12   0.00003   0.00001         3
    7    1   0.00573   0.00240         2
    7    2   0.00056   0.00032         2
    7    3   0.00025   0.00007         2
    7    4   0.00057   0.00022         4
    7    5   0.00014   0.00011         2
    7    6   0.00013   0.00007         2
    7    7   0.00003   0.00001         7
    7    8   0.00002   0.00001         6
    7    9   0.00013   0.00005         1
    7   10   0.00007   0.00003         2
    7   11   0.00001   0.00000         4
    7   12   0.00005   0.00003         2
    8    1   0.00799   0.00595         2
    8    2   0.00044   0.00014         1
    8    3   0.00053   0.00033         2
    8    4   0.00045   0.00036         2
    8    5   0.00028   0.00021         2
    8    6   0.00023   0.00010         2
    8    7   0.00004   0.00001         7
    8    8   0.00002   0.00001         1
    8    9   0.00010   0.00004         1
    8   10   0.00006   0.00003         2
    8   11   0.00001   0.00001         1
    8   12   0.00005   0.00002         2
    9    1   0.00674   0.00191         7
    9    2   0.00017   0.00007         4
    9    3   0.00053   0.00031         3
    9    4   0.00073   0.00027         3
    9    5   0.00010   0.00004         3
    9    6   0.00003   0.00002         7
    9    7   0.00013   0.00006         3
    9    8   0.00012   0.00007         4
    9    9   0.00006   0.00002         3
    9   10   0.00003   0.00002         1
    9   11   0.00001   0.00001         7
    9   12   0.00004   0.00001         7
   10    1   0.00052   0.00036         2
   10    2   0.00012   0.00007         1
   10    3   0.00006   0.00004         8
   10    4   0.00012   0.00004         4
   10    5   0.00006   0.00002         3
   10    6   0.00002   0.00001         3
   10    7   0.00001   0.00001         5
   10    8   0.00000   0.00000         5
   10    9   0.00005   0.00004         5
   10   10   0.00004   0.00003         2
   10   11   0.00001   0.00001         5
   10   12   0.00009   0.00008         2
   11    1   0.00156   0.00071         5
   11    2   0.00022   0.00007         2
   11    3   0.00022   0.00009         1
   11    4   0.00005   0.00003         6
   11    5   0.00001   0.00000         2
   11    6   0.00002   0.00001         4
   11    7   0.00001   0.00000         2
   11    8   0.00005   0.00005         5
   11    9   0.00001   0.00001         1
   11   10   0.00010   0.00005         6
   11   11   0.00003   0.00002         6
   11   12   0.00002   0.00001         2
   12    1   0.00000   0.00000         3
   12    2   0.00001   0.00001         7
   12    3   0.00000   0.00000         7
   12    4   0.00001   0.00000         5
   12    5   0.00002   0.00001         3
   12    6   0.00000   0.00000         7
   12    7   0.00000   0.00000         3
   12    8   0.00000   0.00000         3
   12    9   0.00000   0.00000         7
   12   10   0.00000   0.00000         7
   12   11   0.00000   0.00000         7
   12   12   0.00000   0.00000         3

