# spin    band          kx          ky          kz          E(MF)          E(QP)        Delta E
#                        (Cartesian coordinates)             (eV)           (eV)           (eV)
     1     713     0.00000     0.00000     0.01918   -4.526314004   -5.141999383   -0.615685379
     1     713     0.00000     0.00000     0.02055   -4.526294747   -5.141479689   -0.615184941
     1     713     0.00000     0.00000     0.02192   -4.526464428   -5.141148897   -0.614684469
     1     713     0.00000     0.00000     0.02329   -4.526832079   -5.141020767   -0.614188689
     1     713     0.00000     0.00000     0.02466   -4.527399836   -5.141103165   -0.613703329
     1     713     0.00000     0.00000     0.02603   -4.528162764   -5.141398822   -0.613236057
     1     713     0.00000     0.00000     0.02740   -4.529110066   -5.141907238   -0.612797171
     1     713     0.00000     0.00000     0.02877   -4.530249382   -5.142649125   -0.612399743
     1     713     0.00000     0.00000     0.03014   -4.531577502   -5.143636226   -0.612058724
     1     713     0.00000     0.00000     0.03151   -4.533090087   -5.144878514   -0.611788426
     1     713     0.00000     0.00000     0.03288   -4.534093808   -5.114484638   -0.580390830
     1     713     0.00000     0.00000     0.03425   -4.519657457   -5.098984615   -0.579327158
     1     713     0.00000     0.00000     0.03562   -4.505292220   -5.084723629   -0.579431409
     1     713     0.00000     0.00000     0.03699   -4.506702332   -5.107352496   -0.600650164
     1     713     0.00000     0.00000     0.03836   -4.514583328   -5.115239729   -0.600656400
     1     713     0.00000     0.00000     0.03973   -4.512822661   -5.100993711   -0.588171050
     1     713     0.00000     0.00000     0.04110   -4.496022099   -5.084220267   -0.588198168
     1     714     0.00000     0.00000     0.00000   -4.547998605   -5.166940190   -0.618941585
     1     714     0.00000     0.00000     0.00137   -4.545118392   -5.164063226   -0.618944835
     1     714     0.00000     0.00000     0.00274   -4.542432278   -5.161377113   -0.618944834
     1     714     0.00000     0.00000     0.00411   -4.539955337   -5.158899134   -0.618943797
     1     714     0.00000     0.00000     0.00548   -4.537683668   -5.156615315   -0.618931647
     1     714     0.00000     0.00000     0.00685   -4.535617123   -5.154500486   -0.618883364
     1     714     0.00000     0.00000     0.00822   -4.533759111   -5.152530873   -0.618771762
     1     714     0.00000     0.00000     0.00959   -4.532106176   -5.150686936   -0.618580760
     1     714     0.00000     0.00000     0.01096   -4.530663887   -5.148967942   -0.618304055
     1     714     0.00000     0.00000     0.01233   -4.528122894   -5.113122259   -0.584999365
     1     714     0.00000     0.00000     0.01370   -4.520908298   -5.103534674   -0.582626376
     1     714     0.00000     0.00000     0.01507   -4.513674728   -5.093808813   -0.580134085
     1     714     0.00000     0.00000     0.01644   -4.506416737   -5.083899816   -0.577483079
     1     714     0.00000     0.00000     0.01781   -4.499143286   -5.073873211   -0.574729924
     1     714     0.00000     0.00000     0.01918   -4.491847950   -5.063765765   -0.571917815
     1     714     0.00000     0.00000     0.02055   -4.484535292   -5.053614479   -0.569079187
     1     714     0.00000     0.00000     0.02192   -4.477206404   -5.043447291   -0.566240888
     1     714     0.00000     0.00000     0.02329   -4.469857666   -5.033287751   -0.563430085
     1     714     0.00000     0.00000     0.02466   -4.462486379   -5.023167569   -0.560681190
     1     714     0.00000     0.00000     0.02603   -4.455101777   -5.013158828   -0.558057051
     1     714     0.00000     0.00000     0.02740   -4.450547914   -5.041858792   -0.591310878
     1     714     0.00000     0.00000     0.02877   -4.458639095   -5.053065597   -0.594426502
     1     714     0.00000     0.00000     0.03014   -4.466734381   -5.063346800   -0.596612419
     1     714     0.00000     0.00000     0.03151   -4.474792538   -5.073131747   -0.598339209
     1     714     0.00000     0.00000     0.03288   -4.482824872   -5.082378692   -0.599553820
     1     714     0.00000     0.00000     0.03425   -4.490815361   -5.091080352   -0.600264991
     1     714     0.00000     0.00000     0.03562   -4.498772770   -5.099345049   -0.600572279
     1     714     0.00000     0.00000     0.03699   -4.491001004   -5.070483353   -0.579482349
     1     714     0.00000     0.00000     0.03836   -4.476782744   -5.056276458   -0.579493714
     1     714     0.00000     0.00000     0.03973   -4.478894342   -5.067063737   -0.588169395
     1     714     0.00000     0.00000     0.04110   -4.495666316   -5.083808975   -0.588142659
     1     715     0.00000     0.00000     0.00000   -4.280908493   -4.833591475   -0.552682982
     1     715     0.00000     0.00000     0.00137   -4.289600042   -4.842270329   -0.552670287
     1     715     0.00000     0.00000     0.00274   -4.298356798   -4.851027046   -0.552670248
     1     715     0.00000     0.00000     0.00411   -4.307085056   -4.859761843   -0.552676787
     1     715     0.00000     0.00000     0.00548   -4.315783603   -4.868537743   -0.552754140
     1     715     0.00000     0.00000     0.00685   -4.324449985   -4.877511800   -0.553061814
     1     715     0.00000     0.00000     0.00822   -4.333081882   -4.886854582   -0.553772700
     1     715     0.00000     0.00000     0.00959   -4.341685041   -4.896671648   -0.554986607
