       Step     Time          Energy          fmax
LBFGS:    0 17:18:21      -33.107060        1.372207
LBFGS:    1 17:18:22      -33.233092        1.242040
LBFGS:    2 17:18:22      -33.621492        1.429597
LBFGS:    3 17:18:22      -33.767176        0.774750
LBFGS:    4 17:18:23      -33.846146        0.762237
LBFGS:    5 17:18:23      -34.600504        0.340340
LBFGS:    6 17:18:23      -34.407389        0.843789
LBFGS:    7 17:18:24      -34.660745        0.109591
LBFGS:    8 17:18:24      -34.662782        0.087950
LBFGS:    9 17:18:25      -34.663622        0.075553
LBFGS:   10 17:18:25      -34.665001        0.083239
LBFGS:   11 17:18:25      -34.666735        0.089093
LBFGS:   12 17:18:26      -34.668561        0.072729
LBFGS:   13 17:18:26      -34.669864        0.038561
LBFGS:   14 17:18:26      -34.670410        0.019847
LBFGS:   15 17:18:27      -34.670507        0.012389
LBFGS:   16 17:18:27      -34.670515        0.009365
