       Step     Time          Energy          fmax
LBFGS:    0 17:42:18      -27.892450        3.248807
LBFGS:    1 17:42:19      -28.497516        2.898316
LBFGS:    2 17:42:19      -29.886579        1.217572
LBFGS:    3 17:42:19      -29.970074        1.109057
LBFGS:    4 17:42:20      -30.719346        0.478815
LBFGS:    5 17:42:20      -30.828374        0.142909
LBFGS:    6 17:42:20      -30.830770        0.144241
LBFGS:    7 17:42:20      -30.867956        0.320544
LBFGS:    8 17:42:21      -31.111460        1.251089
LBFGS:    9 17:42:21      -30.865261        0.312279
LBFGS:   10 17:42:21      -30.775752        0.303378
LBFGS:   11 17:42:22      -30.913068        0.666610
LBFGS:   12 17:42:22      -30.773876        0.310400
LBFGS:   13 17:42:22      -30.612489        1.165566
LBFGS:   14 17:42:23      -30.720576        1.984674
LBFGS:   15 17:42:23      -30.608659        1.376673
LBFGS:   16 17:42:23      -30.612803        1.348635
LBFGS:   17 17:42:24      -30.411085        2.186070
LBFGS:   18 17:42:24      -30.036766        2.702573
LBFGS:   19 17:42:24      -30.544034        2.135965
LBFGS:   20 17:42:24      -30.781781        1.853786
LBFGS:   21 17:42:25      -31.414794        1.191802
LBFGS:   22 17:42:25      -32.083973        1.258228
LBFGS:   23 17:42:25      -33.234228        0.672110
LBFGS:   24 17:42:26      -33.412825        0.285155
LBFGS:   25 17:42:26      -33.488967        0.194209
LBFGS:   26 17:42:26      -33.567091        0.103078
LBFGS:   27 17:42:27      -33.572054        0.035199
LBFGS:   28 17:42:27      -33.572622        0.026443
LBFGS:   29 17:42:27      -33.572854        0.014371
LBFGS:   30 17:42:27      -33.572907        0.007805
